datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
02/05/2014;03 - 04;167,12;187,72;187,72;187,72;187,72;187,72;187,72;187,72;159,88;159,88;159,88;187,72;187,72;187,72;187,72;224,07;224,07
02/05/2014;04 - 05;171,15;195,86;195,86;195,86;195,86;195,86;195,86;195,86;160,7;160,7;160,7;195,86;195,86;195,86;195,86;224,37;224,37
02/05/2014;05 - 06;175,33;209,96;209,96;209,96;209,96;209,96;209,96;209,96;161,67;161,67;161,67;209,96;209,96;209,96;209,96;380,66;380,66
02/05/2014;06 - 07;195,71;223,92;223,92;223,92;223,92;223,92;223,92;223,92;161,74;161,74;161,74;223,92;223,92;223,92;223,92;410,67;410,67
02/05/2014;07 - 08;213,17;255,72;255,72;255,72;255,72;255,72;255,72;255,72;160,25;160,25;160,25;255,72;255,72;255,72;255,72;410,67;410,67
02/05/2014;08 - 09;220,19;279,83;279,83;279,83;279,83;279,83;279,83;279,83;162,42;162,42;162,42;279,83;279,83;279,83;279,83;410,67;410,67
02/05/2014;09 - 10;219,52;277,59;277,59;277,59;277,59;277,59;277,59;277,59;161,82;161,82;161,82;277,59;277,59;277,59;277,59;410,59;410,59
02/05/2014;10 - 11;217,2;271,17;271,17;271,17;271,17;271,17;271,17;271,17;160,4;160,4;160,4;271,17;271,17;271,17;271,17;410,67;410,67
02/05/2014;11 - 12;213,32;268,63;268,63;268,63;268,63;268,63;268,63;268,63;158,83;158,83;158,83;268,63;268,63;268,63;268,63;410,59;410,59
02/05/2014;12 - 13;214,22;267,36;267,36;267,36;267,36;267,36;267,36;267,36;157,79;157,79;157,79;267,36;267,36;267,36;267,36;410,59;410,59
02/05/2014;13 - 14;201,83;241,68;241,68;241,68;241,68;241,68;241,68;241,68;156,59;156,59;156,59;241,68;241,68;241,68;241,68;380,66;380,66
02/05/2014;14 - 15;196,08;226,68;226,68;226,68;226,68;226,68;226,68;226,68;155,1;155,1;155,1;226,68;226,68;226,68;226,68;319,31;319,31
02/05/2014;15 - 16;195,03;224,44;224,44;224,44;224,44;224,44;224,44;224,44;153,98;153,98;153,98;224,44;224,44;224,44;224,44;224,44;224,44
02/05/2014;16 - 17;193,17;223,17;223,17;223,17;223,17;223,17;223,17;223,17;152,64;152,64;152,64;223,17;223,17;223,17;223,17;318,79;318,79
02/05/2014;17 - 18;192,94;223,62;223,62;223,62;223,62;223,62;223,62;223,62;151,59;151,59;151,59;223,62;223,62;223,62;223,62;319,01;319,01
02/05/2014;18 - 19;199,81;238,47;238,47;238,47;238,47;238,47;238,47;238,47;158,61;158,61;158,61;238,47;238,47;238,47;238,47;319,16;319,16
02/05/2014;19 - 20;204,36;248,25;248,25;248,25;248,25;248,25;248,25;248,25;159,06;159,06;159,06;248,25;248,25;248,25;248,25;319,31;319,31
02/05/2014;20 - 21;204,59;252,06;252,06;252,06;252,06;252,06;252,06;252,06;158,98;158,98;158,98;252,06;252,06;252,06;252,06;320,35;320,35
02/05/2014;21 - 22;206,6;253,63;253,63;253,63;253,63;253,63;253,63;253,63;159,88;159,88;159,88;253,63;253,63;253,63;253,63;319,16;319,16
02/05/2014;22 - 23;202,65;246,76;246,76;246,76;246,76;246,76;249,67;249,67;159,95;159,95;159,95;246,76;246,76;246,76;246,76;246,76;246,76
02/05/2014;23 - 00;192,72;226,38;226,38;226,38;226,38;226,38;226,38;226,38;157,94;157,94;157,94;226,38;226,38;226,38;226,38;238,85;238,85
03/05/2014;00 - 01;179,27;225,99;225,99;225,99;225,99;225,99;225,99;225,99;155,17;155,17;155,17;225,99;225,99;225,99;225,99;426,24;426,24
03/05/2014;01 - 02;171,14;217,34;217,34;217,34;217,34;217,34;217,34;217,34;152,7;152,7;152,7;217,34;217,34;217,34;217,34;373,85;373,85
03/05/2014;02 - 03;170,02;213,53;213,53;213,53;213,53;213,53;213,53;213,53;151,66;151,66;151,66;213,53;213,53;213,53;213,53;373,7;373,7
03/05/2014;03 - 04;170,09;213,16;213,16;213,16;213,16;213,16;213,16;213,16;151,51;151,51;151,51;213,16;213,16;213,16;213,16;373,7;373,7
03/05/2014;04 - 05;170,02;212,56;212,56;212,56;212,56;212,56;212,56;212,56;152,11;152,11;152,11;212,56;212,56;212,56;212,56;373,7;373,7
03/05/2014;05 - 06;169,57;208,16;208,16;208,16;208,16;208,16;208,16;208,16;152,4;152,4;152,4;208,16;208,16;208,16;208,16;340,71;340,71
03/05/2014;06 - 07;170,91;201,29;201,29;201,29;201,29;201,29;201,29;201,29;151,73;151,73;151,73;201,29;201,29;201,29;201,29;336,6;336,6
03/05/2014;07 - 08;177,03;215,92;215,92;215,92;215,92;215,92;215,92;215,92;154,42;154,42;154,42;215,92;215,92;215,92;215,92;410,64;410,64
03/05/2014;08 - 09;195,92;240,1;240,1;240,1;240,1;240,1;240,1;240,1;157,26;157,26;157,26;240,1;240,1;240,1;240,1;411,01;411,01
03/05/2014;09 - 10;199,35;246,07;246,07;246,07;246,07;246,07;246,07;246,07;161,81;161,81;161,81;246,07;246,07;246,07;246,07;411,09;411,09
03/05/2014;10 - 11;198,38;243,31;243,31;243,31;243,31;243,31;243,31;243,31;163,82;163,82;163,82;243,31;243,31;243,31;243,31;410,94;410,94
03/05/2014;11 - 12;193,9;228,83;228,83;228,83;228,83;228,83;228,83;228,83;163,15;163,15;163,15;228,83;228,83;228,83;228,83;410,79;410,79
03/05/2014;12 - 13;192,41;227,11;227,11;227,11;227,11;227,11;227,11;227,11;163,23;163,23;163,23;227,11;227,11;227,11;227,11;410,64;410,64
03/05/2014;13 - 14;185,99;218,83;218,83;218,83;218,83;218,83;218,83;218,83;161,66;161,66;161,66;218,83;218,83;218,83;218,83;380,86;380,86
03/05/2014;14 - 15;179,87;211,66;211,66;211,66;211,66;211,66;211,66;211,66;159,35;159,35;159,35;211,66;211,66;211,66;211,66;380,64;380,64
03/05/2014;15 - 16;176,36;207,11;207,11;207,11;207,11;207,11;207,11;207,11;157,85;157,85;157,85;207,11;207,11;207,11;207,11;375,04;375,04
03/05/2014;16 - 17;175,32;202,41;202,41;202,41;202,41;202,41;202,41;202,41;157,26;157,26;157,26;202,41;202,41;202,41;202,41;380,64;380,64
03/05/2014;17 - 18;179,8;213,38;213,38;213,38;213,38;213,38;213,38;213,38;157,7;157,7;157,7;213,38;213,38;213,38;213,38;407,06;407,06
03/05/2014;18 - 19;188,45;224,5;224,5;224,5;224,5;224,5;224,5;224,5;158,15;158,15;158,15;224,5;224,5;224,5;224,5;410,57;410,57
03/05/2014;19 - 20;194,5;241,89;241,89;241,89;241,89;241,89;241,89;241,89;156,81;156,81;156,81;241,89;241,89;241,89;241,89;410,57;410,57
03/05/2014;20 - 21;197,86;246,3;246,3;246,3;246,3;246,3;246,3;246,3;157,93;157,93;157,93;246,3;246,3;246,3;246,3;381,24;381,24
03/05/2014;21 - 22;198,6;247,71;247,71;247,71;247,71;247,71;247,71;247,71;158,75;158,75;158,75;247,71;247,71;247,71;247,71;381,01;381,01
03/05/2014;22 - 23;197,11;246,3;246,3;246,3;246,3;246,3;246,3;246,3;159,87;159,87;159,87;246,3;246,3;246,3;246,3;350,04;350,04
03/05/2014;23 - 00;188,01;228,31;228,31;228,31;228,31;228,31;228,31;228,31;158,75;158,75;158,75;228,31;228,31;228,31;228,31;343,62;343,62
04/05/2014;00 - 01;171,06;212,33;212,33;212,33;212,33;212,33;207,18;212,33;157,77;157,77;157,77;212,33;212,33;212,33;212,33;299,05;299,05
04/05/2014;01 - 02;168,67;194,12;194,12;194,12;194,12;194,12;194,12;194,12;155,68;155,68;155,68;194,12;194,12;194,12;194,12;239,65;239,65
04/05/2014;02 - 03;168,15;185,09;185,09;185,09;185,09;185,09;185,09;185,09;154,64;154,64;154,64;192,48;192,48;192,48;185,09;240,17;240,17
04/05/2014;03 - 04;168,6;193,82;193,82;193,82;193,82;193,82;193,82;193,82;154,49;154,49;154,49;193,82;193,82;193,82;193,82;240,02;240,02
04/05/2014;04 - 05;168,6;193,9;193,9;193,9;193,9;193,9;193,9;193,9;154,64;154,64;154,64;193,9;193,9;193,9;193,9;298,61;298,61
04/05/2014;05 - 06;169,42;195,99;195,99;195,99;195,99;195,99;195,99;195,99;154,79;154,79;154,79;195,99;195,99;195,99;195,99;380,78;380,78
04/05/2014;06 - 07;170,46;202,78;202,78;202,78;202,78;202,78;202,78;202,78;155,39;155,39;155,39;202,78;202,78;202,78;202,78;202,78;202,78
04/05/2014;07 - 08;172,18;206,14;206,14;206,14;206,14;206,14;206,14;206,14;156,95;156,95;156,95;206,14;206,14;206,14;206,14;381,15;381,15
04/05/2014;08 - 09;183,52;220,99;220,99;220,99;220,99;220,99;220,99;220,99;157,7;157,7;157,7;220,99;220,99;220,99;220,99;418,09;418,09
04/05/2014;09 - 10;190,16;224,35;224,35;224,35;224,35;224,35;224,35;224,35;160,61;160,61;160,61;224,35;224,35;224,35;224,35;418,17;418,17
04/05/2014;10 - 11;193,08;225,17;225,17;225,17;225,17;225,17;225,17;225,17;161,21;161,21;161,21;225,17;225,17;225,17;225,17;418,09;418,09
04/05/2014;11 - 12;194,12;226,66;226,66;226,66;226,66;226,66;226,66;226,66;162,1;162,1;162,1;226,66;226,66;226,66;226,66;417,94;417,94
04/05/2014;12 - 13;193,08;225,47;225,47;225,47;225,47;225,47;225,47;225,47;161,36;161,36;161,36;225,47;225,47;225,47;225,47;381,23;381,23
04/05/2014;13 - 14;192,03;225,32;225,32;225,32;225,32;225,32;225,32;225,32;161,8;161,8;161,8;225,32;225,32;225,32;225,32;380,93;380,93
04/05/2014;14 - 15;191,66;225,24;225,24;225,24;225,24;225,24;225,24;225,24;160,76;160,76;160,76;225,24;225,24;225,24;225,24;380,78;380,78
04/05/2014;15 - 16;190,84;224,65;224,65;224,65;224,65;224,65;224,65;224,65;159,64;159,64;159,64;224,65;224,65;224,65;224,65;380,7;380,7
04/05/2014;16 - 17;191,36;225,17;225,17;225,17;225,17;225,17;225,17;225,17;158,67;158,67;158,67;225,17;225,17;225,17;225,17;380,78;380,78
04/05/2014;17 - 18;194,2;231,36;231,36;231,36;231,36;231,36;231,36;231,36;158,45;158,45;158,45;231,36;231,36;231,36;231,36;381;381
04/05/2014;18 - 19;194,2;232,33;232,33;232,33;232,33;232,33;232,33;232,33;158,82;158,82;158,82;232,33;232,33;232,33;232,33;381,3;381,3
04/05/2014;19 - 20;201,43;247,26;247,26;247,26;247,26;247,26;247,26;247,26;159,64;159,64;159,64;247,26;247,26;247,26;247,26;408,32;408,32
04/05/2014;20 - 21;210,91;255,77;255,77;255,77;255,77;255,77;255,77;255,77;163,89;163,89;163,89;255,77;255,77;255,77;255,77;447,87;447,87
04/05/2014;21 - 22;224,35;271,81;271,81;271,81;271,81;271,81;271,81;271,81;166,58;166,58;166,58;271,81;271,81;271,81;271,81;396,38;396,38
04/05/2014;22 - 23;226,14;271,89;271,89;271,89;271,89;271,89;271,89;271,89;165,46;165,46;165,46;271,89;271,89;271,89;271,89;299,13;299,13
04/05/2014;23 - 00;212,41;252,86;252,86;252,86;252,86;252,86;252,86;252,86;162,03;162,03;162,03;252,86;252,86;252,86;252,86;252,86;252,86
05/05/2014;00 - 01;186,28;233,38;233,38;233,38;233,38;233,38;227,18;233,38;157,25;157,25;157,25;233,38;233,38;233,38;233,38;233,38;233,38
05/05/2014;01 - 02;177,85;223,82;223,82;223,82;223,82;223,82;223,82;223,82;154,86;154,86;154,86;223,82;223,82;223,82;223,82;223,82;223,82
05/05/2014;02 - 03;174,87;221,73;221,73;221,73;221,73;221,73;221,73;221,73;153,67;153,67;153,67;221,73;221,73;221,73;221,73;221,73;221,73
05/05/2014;03 - 04;176,81;223,23;223,23;223,23;223,23;223,23;223,23;223,23;154,04;154,04;154,04;223,23;223,23;223,23;223,23;223,23;223,23
05/05/2014;04 - 05;185,31;230,99;230,99;230,99;230,99;230,99;230,99;230,99;154,86;154,86;154,86;230,99;230,99;230,99;230,99;343,68;343,68
05/05/2014;05 - 06;195,84;243,15;243,15;243,15;243,15;243,15;243,15;243,15;156,65;156,65;156,65;243,15;243,15;243,15;243,15;381,3;381,3
05/05/2014;06 - 07;235,02;296,96;296,96;296,96;296,96;296,96;296,96;296,96;164,49;164,49;164,49;296,96;296,96;296,96;296,96;448,25;448,25
05/05/2014;07 - 08;249,57;328,98;328,98;328,98;328,98;328,98;328,98;328,98;167,48;167,48;167,48;328,98;328,98;328,98;328,98;597,51;597,51
05/05/2014;08 - 09;257,19;424,89;424,89;424,89;424,89;424,89;424,89;424,89;167,85;167,85;167,85;424,89;424,89;424,89;424,89;597,06;597,06
05/05/2014;09 - 10;250,69;415,26;415,26;415,26;415,26;415,26;415,26;415,26;167,4;167,4;167,4;415,26;415,26;415,26;415,26;597,51;597,51
05/05/2014;10 - 11;245,24;412,42;412,42;412,42;412,42;412,42;412,42;412,42;166,88;166,88;166,88;412,42;412,42;412,42;412,42;597,51;597,51
05/05/2014;11 - 12;241,51;395,33;395,33;395,33;395,33;395,33;395,33;395,33;166,43;166,43;166,43;395,33;395,33;395,33;395,33;597,29;597,29
05/05/2014;12 - 13;244,95;395,18;395,18;395,18;395,18;395,18;395,18;395,18;166,66;166,66;166,66;395,18;395,18;395,18;395,18;597,14;597,14
05/05/2014;13 - 14;241,21;357,49;357,49;357,49;357,49;357,49;357,49;357,49;166,06;166,06;166,06;357,49;357,49;357,49;357,49;357,49;357,49
05/05/2014;14 - 15;234,94;310,92;310,92;310,92;310,92;310,92;310,92;310,92;165,91;165,91;165,91;310,92;310,92;310,92;310,92;336,45;336,45
05/05/2014;15 - 16;227,78;293,9;293,9;293,9;293,9;293,9;293,9;293,9;165,46;165,46;165,46;293,9;293,9;293,9;293,9;336,3;336,3
05/05/2014;16 - 17;223,08;265,62;265,62;265,62;265,62;265,62;265,62;265,62;165,31;165,31;165,31;265,62;265,62;265,62;265,62;336,22;336,22
05/05/2014;17 - 18;224,42;275,99;275,99;275,99;275,99;275,99;275,99;275,99;164,42;164,42;164,42;275,99;275,99;275,99;275,99;407,05;407,05
05/05/2014;18 - 19;235,69;315,85;315,85;315,85;315,85;315,85;315,85;315,85;164,49;164,49;164,49;315,85;315,85;315,85;315,85;448,25;448,25
05/05/2014;19 - 20;236,14;344,8;344,8;344,8;344,8;344,8;344,8;344,8;164,27;164,27;164,27;344,8;344,8;344,8;344,8;425,71;425,71
05/05/2014;20 - 21;236,89;350,7;350,7;350,7;350,7;350,7;350,7;350,7;164,57;164,57;164,57;350,7;350,7;350,7;350,7;410,71;410,71
05/05/2014;21 - 22;233,9;320,4;320,4;320,4;320,4;320,4;320,4;320,4;164,86;164,86;164,86;320,4;320,4;320,4;320,4;381,37;381,37
05/05/2014;22 - 23;222,78;274,5;274,5;274,5;274,5;274,5;274,5;274,5;164,64;164,64;164,64;274,5;274,5;274,5;274,5;343,68;343,68
05/05/2014;23 - 00;196,88;232,85;232,85;232,85;232,85;232,85;232,85;232,85;162,4;162,4;162,4;232,85;232,85;232,85;232,85;380,7;380,7
06/05/2014;00 - 01;187,86;229,95;229,95;229,95;229,95;229,95;229,95;229,95;161,14;161,14;161,14;229,95;229,95;229,95;229,95;343,32;343,32
06/05/2014;01 - 02;182,26;223,91;223,91;223,91;223,91;223,91;223,91;223,91;158,9;158,9;158,9;223,91;223,91;223,91;223,91;299,14;299,14
06/05/2014;02 - 03;180,77;220,17;220,17;220,17;220,17;220,17;220,17;220,17;158,15;158,15;158,15;220,17;220,17;220,17;220,17;299,06;299,06
06/05/2014;03 - 04;179,87;218,53;218,53;218,53;218,53;218,53;218,53;218,53;158,15;158,15;158,15;218,53;218,53;218,53;218,53;299,21;299,21
06/05/2014;04 - 05;181,06;219,05;219,05;219,05;219,05;219,05;219,05;219,05;159,72;159,72;159,72;219,05;219,05;219,05;219,05;380,71;380,71
06/05/2014;05 - 06;193,6;234,88;234,88;234,88;234,88;234,88;234,88;234,88;160,99;160,99;160,99;234,88;234,88;234,88;234,88;448,26;448,26
06/05/2014;06 - 07;220,4;246,82;246,82;246,82;246,82;353,99;246,82;246,82;162,03;162,03;162,03;246,82;246,82;246,82;353,99;505,06;505,06
06/05/2014;07 - 08;248,53;283,46;283,46;283,46;283,46;403,33;283,46;283,46;167,56;167,56;167,56;283,46;283,46;283,46;403,33;869,95;869,95
06/05/2014;08 - 09;253,39;290,63;290,63;290,63;290,63;597,38;290,63;290,63;177,63;168,53;177,63;290,63;290,63;290,63;597,38;597,38;597,38
06/05/2014;09 - 10;243,83;270,03;270,03;270,03;270,03;426,02;270,03;270,03;176,59;167,26;176,59;270,03;270,03;270,03;426,02;597,3;597,3
06/05/2014;10 - 11;234,28;252,86;252,86;252,86;252,86;373,47;252,86;252,86;175,47;166,14;175,47;252,86;252,86;252,86;373,47;586,41;586,41
06/05/2014;11 - 12;231,74;249,36;249,36;249,36;249,36;354,44;249,36;249,36;172,11;165,84;172,11;249,36;249,36;249,36;354,44;597,53;597,53
06/05/2014;12 - 13;225,1;244,8;244,8;244,8;244,8;420,87;223,68;244,8;171,66;165,91;171,66;244,8;244,8;244,8;420,87;597,53;597,53
06/05/2014;13 - 14;222,41;244,43;244,43;244,43;244,43;264,8;220,17;244,43;170,91;165,99;170,91;244,43;244,43;244,43;264,8;586,03;586,03
06/05/2014;14 - 15;218,31;240,7;240,7;240,7;240,7;250,85;229,5;240,7;169,35;165,84;169,35;240,7;240,7;240,7;250,85;585,96;585,96
06/05/2014;15 - 16;217,34;241,37;241,37;241,37;241,37;248,24;237,41;241,37;166,36;165,69;166,36;241,37;241,37;241,37;248,24;411,16;411,16
06/05/2014;16 - 17;216,96;241,67;241,67;241,67;241,67;241,67;241,67;241,67;165,69;165,62;165,69;241,67;241,67;241,67;241,67;411,01;411,01
06/05/2014;17 - 18;223,76;256,15;256,15;256,15;256,15;256,15;256,15;256,15;165,32;165,32;165,32;256,15;256,15;256,15;256,15;448,41;448,41
06/05/2014;18 - 19;228,08;276,45;276,45;276,45;276,45;276,45;276,45;276,45;165,09;165,09;165,09;260,1;260,1;260,1;276,45;586,48;586,48
06/05/2014;19 - 20;228,23;257,12;257,12;257,12;257,12;257,12;257,12;257,12;164,64;164,64;164,64;257,12;257,12;257,12;257,12;448,48;448,48
06/05/2014;20 - 21;224,65;255,25;255,25;255,25;255,25;255,25;255,25;255,25;164,12;164,12;164,12;255,25;255,25;255,25;255,25;585,88;585,88
06/05/2014;21 - 22;225,25;258,31;258,31;258,31;258,31;258,31;258,31;258,31;164,05;164,05;164,05;258,31;258,31;258,31;258,31;448,03;448,03
06/05/2014;22 - 23;217,71;250,33;250,33;250,33;250,33;250,33;250,33;250,33;164,2;164,2;164,2;250,33;250,33;250,33;250,33;299,14;299,14
06/05/2014;23 - 00;201,44;231,97;231,97;231,97;231,97;231,97;231,97;231,97;162,03;162,03;162,03;231,97;231,97;231,97;231,97;261,3;261,3
07/05/2014;00 - 01;182,04;219,06;219,06;219,06;219,06;219,06;219,06;219,06;162,18;162,18;162,18;219,06;219,06;219,06;219,06;299,07;299,07
07/05/2014;01 - 02;178,68;213,53;213,53;213,53;213,53;213,53;213,53;213,53;160,92;160,92;160,92;213,53;213,53;213,53;213,53;298,92;298,92
07/05/2014;02 - 03;171,07;206,67;206,67;206,67;206,67;206,67;206,67;206,67;159,57;159,57;159,57;206,67;206,67;206,67;206,67;298,69;298,69
07/05/2014;03 - 04;172,63;208,31;208,31;208,31;208,31;208,31;208,31;208,31;159,87;159,87;159,87;208,31;208,31;208,31;208,31;298,69;298,69
07/05/2014;04 - 05;179,65;213,61;213,61;213,61;213,61;213,61;213,61;213,61;160,84;160,84;160,84;213,61;213,61;213,61;213,61;298,92;298,92
07/05/2014;05 - 06;195,62;236,15;236,15;236,15;236,15;236,15;236,15;236,15;161,89;161,89;161,89;236,15;236,15;236,15;236,15;448,11;448,11
07/05/2014;06 - 07;225,48;261,75;261,75;261,75;261,75;268,47;261,75;261,75;163,3;163,3;163,3;251,45;251,45;251,45;268,47;586,27;586,27
07/05/2014;07 - 08;246,3;327,95;327,95;327,95;327,95;327,95;327,95;327,95;167,86;166,89;167,86;261,08;261,08;261,08;327,95;597,24;597,24
07/05/2014;08 - 09;254,06;354,52;354,52;354,52;354,52;354,52;354,52;354,52;174,35;167,26;174,35;289,36;289,36;289,36;354,52;586,56;586,56
07/05/2014;09 - 10;251,97;349,97;349,97;349,97;349,97;349,97;349,97;349,97;176,89;166,96;176,89;297,28;297,28;297,28;349,97;597,16;597,16
07/05/2014;10 - 11;250,48;365,34;365,34;365,34;365,34;365,34;365,34;365,34;179,2;166,29;179,2;290,63;290,63;290,63;365,34;588,06;588,06
07/05/2014;11 - 12;247,87;369,82;369,82;369,82;369,82;369,82;369,82;369,82;175,77;165,92;175,77;275,11;275,11;275,11;369,82;588,06;588,06
07/05/2014;12 - 13;246,67;351,54;351,54;351,54;351,54;351,54;351,54;351,54;175,39;165,99;175,39;270,93;270,93;270,93;351,54;597,16;597,16
07/05/2014;13 - 14;245,93;352,06;352,06;352,06;352,06;352,06;352,06;352,06;173,6;165,92;173,6;271,08;271,08;271,08;352,06;567,61;567,61
07/05/2014;14 - 15;238,46;349,37;349,37;349,37;349,37;349,37;349,37;349,37;172,11;165,62;172,11;270,7;270,7;270,7;349,37;567,53;567,53
07/05/2014;15 - 16;234,06;275,78;275,78;275,78;275,78;275,78;275,78;275,78;169,2;165,47;169,2;275,78;275,78;275,78;275,78;448,26;448,26
07/05/2014;16 - 17;230,4;263,54;263,54;263,54;263,54;263,54;263,54;263,54;168,75;165,54;168,75;263,54;263,54;263,54;263,54;448,26;448,26
07/05/2014;17 - 18;228,46;260,63;260,63;260,63;260,63;260,63;260,63;260,63;165,69;165,69;165,69;260,63;260,63;260,63;260,63;448,41;448,41
07/05/2014;18 - 19;232,72;262,42;262,42;262,42;262,42;262,42;262,42;262,42;165,39;165,39;165,39;262,42;262,42;262,42;262,42;586,49;586,49
07/05/2014;19 - 20;234,73;274,06;274,06;274,06;274,06;274,06;274,06;274,06;165,24;165,24;165,24;274,06;274,06;274,06;274,06;448,49;448,49
07/05/2014;20 - 21;233,69;274,59;274,59;274,59;274,59;274,59;274,59;274,59;164,95;164,95;164,95;274,59;274,59;274,59;274,59;585,97;585,97
07/05/2014;21 - 22;233,09;275,78;275,78;275,78;275,78;275,78;275,78;275,78;164,87;164,87;164,87;275,78;275,78;275,78;275,78;448,04;448,04
07/05/2014;22 - 23;224,58;257,49;257,49;257,49;257,49;257,49;257,49;257,49;165,09;165,09;165,09;257,49;257,49;257,49;257,49;257,49;257,49
07/05/2014;23 - 00;197,71;230,7;230,7;230,7;230,7;230,7;230,7;230,7;162,86;162,86;162,86;230,7;230,7;230,7;230,7;253,84;253,84
08/05/2014;00 - 01;196,9;243,25;243,25;243,25;243,25;243,25;243,25;243,25;167,12;167,12;167,12;243,25;243,25;243,25;243,25;243,25;243,25
08/05/2014;01 - 02;191;238,1;238,1;238,1;238,1;238,1;238,1;238,1;162,72;162,72;162,72;238,1;238,1;238,1;238,1;238,1;238,1
08/05/2014;02 - 03;189,06;234,44;234,44;234,44;234,44;234,44;234,44;234,44;161,45;161,45;161,45;234,44;234,44;234,44;234,44;234,44;234,44
08/05/2014;03 - 04;188,54;233,03;233,03;233,03;233,03;233,03;233,03;233,03;161,37;161,37;161,37;233,03;233,03;233,03;233,03;233,03;233,03
08/05/2014;04 - 05;189,73;235,19;235,19;235,19;235,19;235,19;235,19;235,19;162,27;162,27;162,27;235,19;235,19;235,19;235,19;235,19;235,19
08/05/2014;05 - 06;205,48;250,27;250,27;250,27;250,27;250,27;242,65;250,27;164,13;164,13;164,13;250,27;250,27;250,27;250,27;411,19;411,19
08/05/2014;06 - 07;235,19;273,63;273,63;273,63;273,63;273,63;273,63;273,63;170,63;170,63;170,63;273,63;273,63;273,63;273,63;567,34;567,34
08/05/2014;07 - 08;251,69;343,42;343,42;343,42;343,42;343,42;343,42;343,42;183,76;183,76;183,76;343,42;343,42;343,42;343,42;584,06;584,06
08/05/2014;08 - 09;259,9;401,41;401,41;401,41;401,41;401,41;401,41;401,41;184,36;184,36;184,36;401,41;401,41;401,41;401,41;568,01;568,01
08/05/2014;09 - 10;252,43;352,97;352,97;352,97;352,97;352,97;352,97;352,97;184,36;184,36;184,36;352,97;352,97;352,97;352,97;584,21;584,21
08/05/2014;10 - 11;245,79;307,59;307,59;307,59;307,59;307,59;307,59;307,59;184,44;184,44;184,44;307,59;307,59;307,59;307,59;584,28;584,28
