datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;ELE;LV;LT
21/04/2013;00 - 01;302,79;288,63;288,63;288,63;288,63;288,63;288,63;288,63;321,87;321,87;321,87;288,63;288,63;288,63;195,82;195,82;;150,8
21/04/2013;01 - 02;289,67;273,42;273,42;273,42;273,42;273,42;273,42;273,42;313;313;313;273,42;273,42;273,42;194,48;194,48;;154,3
21/04/2013;02 - 03;283,93;263,43;263,43;263,43;263,43;263,43;263,43;263,43;302,72;302,72;302,72;263,43;263,43;263,43;194,48;194,48;;182,48
21/04/2013;03 - 04;280,28;267,53;267,53;267,53;267,53;267,53;267,53;267,53;298,47;298,47;298,47;267,53;267,53;267,53;194,41;194,41;;186,5
21/04/2013;04 - 05;276,7;271,93;271,93;271,93;271,93;271,93;271,93;271,93;290,42;290,42;290,42;271,93;271,93;271,93;195,08;195,08;;186,73
21/04/2013;05 - 06;276,1;269,32;269,32;269,32;269,32;269,32;269,32;269,32;290,27;290,27;290,27;269,32;269,32;269,32;198,21;198,21;;186,95
21/04/2013;06 - 07;269,25;265;265;265;265;265;265;265;287,58;287,58;287,58;265;265;265;195,75;195,75;;240,4
21/04/2013;07 - 08;274,69;272,53;272,53;272,53;272,53;272,53;272,53;272,53;289,82;289,82;289,82;272,9;272,9;272,9;261,34;261,34;;261,49
21/04/2013;08 - 09;286,84;283,93;283,93;283,93;283,93;283,93;283,93;283,93;303,24;303,24;303,24;283,93;283,93;283,93;283,93;283,93;;298,32
21/04/2013;09 - 10;295,63;287,88;287,88;287,88;287,88;287,88;287,88;287,88;318;318;318;287,88;287,88;287,88;287,88;287,88;;298,47
21/04/2013;10 - 11;298,69;287,96;287,96;287,96;287,96;287,96;287,96;287,96;321,87;321,87;321,87;287,96;287,96;287,96;287,96;287,96;;298,47
21/04/2013;11 - 12;296,53;283,04;283,04;283,04;283,04;283,04;283,04;283,04;321,87;321,87;321,87;283,04;283,04;283,04;283,04;283,04;;298,47
21/04/2013;12 - 13;290,49;275,21;275,21;275,21;275,21;275,21;275,21;275,21;321,28;321,28;321,28;277,37;277,37;277,37;275,21;275,21;;298,39
21/04/2013;13 - 14;284,45;261,49;261,49;261,49;261,49;261,49;261,49;261,49;321,72;321,72;321,72;277,59;277,59;277,59;261,49;261,49;;269,32
21/04/2013;14 - 15;276,4;246,06;246,06;246,06;246,06;246,06;246,06;246,06;320,75;320,75;320,75;277,22;277,22;277,22;246,06;246,06;;268,95
21/04/2013;15 - 16;268,87;235,7;235,7;235,7;235,7;235,7;235,7;235,7;319,26;319,26;319,26;273,42;273,42;273,42;235,7;235,7;;275,36
21/04/2013;16 - 17;276,18;241,52;241,52;241,52;241,52;241,52;241,52;241,52;320,68;320,68;320,68;273,49;273,49;273,49;241,52;241,52;;275,51
21/04/2013;17 - 18;280,95;256,5;256,5;256,5;256,5;256,5;256,5;256,5;320,08;320,08;320,08;273,35;273,35;273,35;256,5;256,5;;275,66
21/04/2013;18 - 19;283,86;262,69;262,69;262,69;262,69;262,69;262,69;262,69;320,68;320,68;320,68;272,9;272,9;272,9;262,69;262,69;;273,57
21/04/2013;19 - 20;291,31;275,06;275,06;275,06;275,06;275,06;275,06;275,06;321,35;321,35;321,35;276,4;276,4;276,4;275,06;275,06;;261,42
21/04/2013;20 - 21;300,7;290,94;290,94;290,94;290,94;290,94;290,94;290,94;321,95;321,95;321,95;290,94;290,94;290,94;290,94;290,94;;298,39
21/04/2013;21 - 22;301,75;287,28;287,28;287,28;287,28;287,28;287,28;287,28;323,07;323,07;323,07;289,89;289,89;289,89;287,28;287,28;;194,11
21/04/2013;22 - 23;304,21;294,52;294,52;294,52;294,52;294,52;294,52;294,52;322,62;322,62;322,62;294,52;294,52;294,52;212,82;212,82;;155,35
21/04/2013;23 - 00;288,85;250,39;250,39;250,39;250,39;250,39;250,39;250,39;322,39;322,39;322,39;273,12;273,12;273,12;194,03;194,03;;134,32
22/04/2013;00 - 01;283,56;237,12;237,12;237,12;237,12;237,12;237,12;237,12;320,98;320,98;320,98;259,93;259,93;259,93;194,55;194,55;;134,85
22/04/2013;01 - 02;283,33;238,68;238,68;238,68;238,68;238,68;238,68;238,68;319,19;319,19;319,19;256,65;256,65;256,65;194,48;194,48;;141,03
22/04/2013;02 - 03;276,4;238,98;238,98;238,98;238,98;238,98;238,98;238,98;312,18;312,18;312,18;245,32;245,32;245,32;194,41;194,41;;140,59
22/04/2013;03 - 04;279,23;253,44;253,44;253,44;253,44;253,44;253,44;253,44;307,63;307,63;307,63;253,44;253,44;253,44;194,41;194,41;;141,26
22/04/2013;04 - 05;287,58;261,42;261,42;261,42;261,42;261,42;261,42;261,42;313,82;313,82;313,82;261,42;261,42;261,42;199,85;199,85;;147,67
22/04/2013;05 - 06;304,73;273,57;273,57;273,57;273,57;273,57;273,57;273,57;323,81;323,81;323,81;273,57;273,57;273,57;214,31;214,31;;363,39
22/04/2013;06 - 07;323,36;307,71;307,71;307,71;307,71;307,71;307,71;307,71;328,58;328,58;328,58;307,71;307,71;307,71;307,71;307,71;;194,55
22/04/2013;07 - 08;339,76;338,42;338,42;338,42;399,69;338,42;409,53;409,53;338,42;338,42;338,42;338,42;338,42;338,42;338,42;338,42;;363,09
22/04/2013;08 - 09;348,48;345,95;345,95;345,95;501,97;345,95;501,97;501,97;345,95;345,95;345,95;345,95;345,95;345,95;345,95;345,95;;521,94
22/04/2013;09 - 10;344,83;343,34;343,34;343,34;442,63;343,34;442,63;442,63;343,34;343,34;343,34;343,34;343,34;343,34;343,34;343,34;;521,94
22/04/2013;10 - 11;340,36;338,87;338,87;338,87;440,02;338,87;440,02;440,02;338,87;338,87;338,87;338,87;338,87;338,87;338,87;338,87;;521,79
22/04/2013;11 - 12;336,11;335,44;335,44;335,44;400,22;335,44;400,22;400,22;335,44;335,44;335,44;335,44;335,44;335,44;335,44;335,44;;480,05
22/04/2013;12 - 13;332,46;331,49;331,49;331,49;370,32;331,49;370,32;370,32;332,83;332,83;332,83;331,49;331,49;331,49;331,49;331,49;;344,38
22/04/2013;13 - 14;325,3;309,65;309,65;309,65;309,65;309,65;317,25;317,25;329,33;329,33;329,33;309,65;309,65;309,65;309,65;309,65;;298,76
22/04/2013;14 - 15;319,64;300,55;300,55;300,55;300,55;300,55;300,78;300,78;326,12;326,12;326,12;300,55;300,55;300,55;300,55;300,55;;298,69
22/04/2013;15 - 16;310,47;293,99;293,99;293,99;293,99;293,99;293,99;293,99;322,77;322,77;322,77;293,99;293,99;293,99;293,99;293,99;;298,47
22/04/2013;16 - 17;305,4;277;277;277;277;277;277;277;322,69;322,69;322,69;279,38;279,38;279,38;277;277;;298,47
22/04/2013;17 - 18;314,19;299,21;299,21;299,21;299,21;299,21;305,32;305,32;322,47;322,47;322,47;299,21;299,21;299,21;298,39;298,39;;298,32
22/04/2013;18 - 19;318;302,86;302,86;302,86;324,48;302,86;324,48;324,48;324,48;324,48;324,48;302,86;302,86;302,86;298,39;298,39;;298,32
22/04/2013;19 - 20;317,55;298,32;298,32;298,32;325;298,32;325;325;325;325;325;298,32;298,32;298,32;298,32;298,32;;298,47
22/04/2013;20 - 21;318,44;303,09;303,09;303,09;325;303,09;325;325;325;325;325;303,09;303,09;303,09;268,95;268,95;;268,57
22/04/2013;21 - 22;319,34;308,01;308,01;308,01;324,93;308,01;324,93;324,93;324,93;324,93;324,93;308,01;308,01;308,01;215,72;215,72;;141,7
22/04/2013;22 - 23;307,04;261,27;261,27;261,27;261,27;261,27;261,27;261,27;325,3;325,3;325,3;286,39;286,39;286,39;207,97;207,97;;134,25
22/04/2013;23 - 00;278,19;201,79;201,79;201,79;201,79;201,79;201,79;201,79;323,29;323,29;323,29;257,32;257,32;257,32;194,41;194,41;;134,55
23/04/2013;00 - 01;256,73;140,14;140,14;140,14;140,14;140,14;140,14;140,14;322,7;322,7;322,7;276,63;276,63;276,63;140,14;140,14;;125,01
23/04/2013;01 - 02;239,06;148,57;148,57;148,57;148,57;148,57;148,57;148,57;317,26;317,26;317,26;259,56;259,56;259,56;148,57;148,57;;131,64
23/04/2013;02 - 03;231,16;65,23;65,23;65,23;65,23;65,23;65,23;65,23;313,68;313,68;313,68;245,32;245,32;245,32;65,23;65,23;;134,4
23/04/2013;03 - 04;229,89;78,57;78,57;78,57;78,57;78,57;78,57;78,57;310,92;310,92;310,92;242,57;242,57;242,57;78,57;78,57;;134,33
23/04/2013;04 - 05;229,3;89,01;89,01;89,01;89,01;89,01;89,01;89,01;310,4;310,4;310,4;241,08;241,08;241,08;89,01;89,01;;134,63
23/04/2013;05 - 06;238,47;165,86;165,86;165,86;165,86;165,86;165,86;165,86;319,35;319,35;319,35;256,58;256,58;256,58;165,86;165,86;;252,85
23/04/2013;06 - 07;288,11;252,03;252,03;252,03;252,03;252,03;252,03;252,03;322,4;322,4;322,4;288,11;288,11;288,11;252,03;252,03;;363,33
23/04/2013;07 - 08;321,81;319,42;319,42;319,42;319,42;319,42;319,42;319,42;325,76;325,76;325,76;319,42;319,42;319,42;319,42;319,42;;328,29
23/04/2013;08 - 09;321,28;314,87;314,87;314,87;314,87;314,87;314,87;314,87;327,32;327,32;327,32;314,87;314,87;314,87;314,87;314,87;;328,66
23/04/2013;09 - 10;310,33;294,3;294,3;294,3;294,3;294,3;294,3;294,3;325,38;325,38;325,38;298,7;298,7;298,7;294,3;294,3;;328,37
23/04/2013;10 - 11;300,04;268,43;268,43;268,43;268,43;268,43;247,93;247,93;324,64;324,64;324,64;297,58;297,58;297,58;268,43;268,43;;260,53
23/04/2013;11 - 12;289,38;268,13;268,13;268,13;268,13;268,13;235,78;235,78;323,67;323,67;323,67;291,24;291,24;291,24;268,13;268,13;;172,2
23/04/2013;12 - 13;287,67;271,04;271,04;271,04;271,04;271,04;223,71;223,71;323;323;323;288,11;288,11;288,11;271,04;271,04;;179,73
23/04/2013;13 - 14;278,94;238,62;238,62;238,62;238,62;238,62;229,22;229,22;323,74;323,74;323,74;280,96;280,96;280,96;238,62;238,62;;164,89
23/04/2013;14 - 15;276,56;231,53;231,53;231,53;231,53;231,53;226,76;226,76;325,46;325,46;325,46;283,04;283,04;283,04;231,53;231,53;;150,06
23/04/2013;15 - 16;274,55;226,84;226,84;226,84;226,84;226,84;226,84;226,84;324,04;324,04;324,04;278,79;278,79;278,79;226,84;226,84;;136,94
23/04/2013;16 - 17;275,44;227,58;227,58;227,58;227,58;227,58;227,58;227,58;325,53;325,53;325,53;276,63;276,63;276,63;227,58;227,58;;131,72
23/04/2013;17 - 18;282,37;238,84;238,84;238,84;238,84;238,84;238,84;238,84;325,61;325,61;325,61;273,2;273,2;273,2;238,84;238,84;;139,25
23/04/2013;18 - 19;297,06;275,14;275,14;275,14;275,14;275,14;281,93;281,93;325,61;325,61;325,61;275,14;275,14;275,14;260,46;260,46;;154,46
23/04/2013;19 - 20;296,39;268,81;268,81;268,81;268,81;268,81;288,63;288,63;326,95;326,95;326,95;276,04;276,04;276,04;266,79;266,79;;111,74
23/04/2013;20 - 21;297,88;260,31;260,31;260,31;260,31;260,31;260,31;260,31;327,62;327,62;327,62;277,68;277,68;277,68;260,31;260,31;;119,57
23/04/2013;21 - 22;300,93;272,23;272,23;272,23;272,23;272,23;272,23;272,23;328,22;328,22;328,22;280,73;280,73;280,73;238,76;238,76;;134,25
23/04/2013;22 - 23;298,47;231,91;231,91;231,91;231,91;231,91;242,64;242,64;328,37;328,37;328,37;276,86;276,86;276,86;218,26;218,26;;128,14
23/04/2013;23 - 00;279,32;234,22;234,22;234,22;234,22;234,22;234,22;234,22;324,56;324,56;324,56;239,21;239,21;239,21;207,98;207,98;;111,74
24/04/2013;00 - 01;287,56;211,61;211,61;211,61;211,61;211,61;216,75;216,75;323,34;323,34;323,34;241,65;241,65;241,65;194,09;194,09;;478,52
24/04/2013;01 - 02;276,9;218,61;218,61;218,61;218,61;218,61;224,06;224,06;321,62;321,62;321,62;226,44;226,44;226,44;194,09;194,09;;267,44
24/04/2013;02 - 03;256,63;204,08;204,08;204,08;204,08;204,08;209,07;209,07;318,72;318,72;318,72;216,83;216,83;216,83;194,09;194,09;;252,6
24/04/2013;03 - 04;246,86;196,63;196,63;196,63;196,63;196,63;201,4;201,4;314,84;314,84;314,84;211,31;211,31;211,31;182,17;182,17;;194,17
24/04/2013;04 - 05;250,29;213,17;213,17;213,17;213,17;213,17;213,17;213,17;312,53;312,53;312,53;221,22;221,22;221,22;184,4;184,4;;110,46
24/04/2013;05 - 06;289,2;255,81;255,81;255,81;255,81;255,81;255,81;255,81;321,77;321,77;321,77;255,81;255,81;255,81;193,87;193,87;;194,32
24/04/2013;06 - 07;322,89;309,25;309,25;309,25;309,25;309,25;317,08;317,08;328,18;328,18;328,18;309,25;309,25;309,25;202,14;202,14;;149,67
24/04/2013;07 - 08;331,54;333,1;333,1;333,1;344,28;333,1;344,28;344,28;333,1;333,1;333,1;333,1;333,1;333,1;333,1;333,1;;187,09
24/04/2013;08 - 09;335,49;336,38;336,38;336,38;336,38;336,38;336,38;336,38;336,38;336,38;336,38;336,38;336,38;336,38;336,38;336,38;;259,09
24/04/2013;09 - 10;331,98;332,36;332,36;332,36;332,36;332,36;332,36;332,36;332,36;332,36;332,36;332,36;332,36;332,36;332,36;332,36;;254,61
24/04/2013;10 - 11;325,57;326,54;326,54;326,54;326,54;326,54;326,54;326,54;326,54;326,54;326,54;326,54;326,54;326,54;326,54;326,54;;261,03
24/04/2013;11 - 12;316,18;297,92;297,92;297,92;297,92;297,92;297,92;297,92;323,11;323,11;323,11;297,92;297,92;297,92;250,14;250,14;;363,51
24/04/2013;12 - 13;301,8;266,91;266,91;266,91;266,91;266,91;260,5;260,5;323,64;323,64;323,64;287,04;287,04;287,04;260,21;260,21;;458,4
24/04/2013;13 - 14;289,87;248,28;248,28;248,28;248,28;248,28;238,22;238,22;323,93;323,93;323,93;287,26;287,26;287,26;248,28;248,28;;433,8
24/04/2013;14 - 15;290,02;248,28;248,28;248,28;248,28;248,28;239,41;239,41;323,86;323,86;323,86;282,86;282,86;282,86;248,28;248,28;;363,14
24/04/2013;15 - 16;287,19;234,71;234,71;234,71;234,71;234,71;228,75;228,75;323,56;323,56;323,56;287,49;287,49;287,49;234,71;234,71;;359,86
24/04/2013;16 - 17;285,85;234,49;234,49;234,49;234,49;234,49;233,89;233,89;323,71;323,71;323,71;277,2;277,2;277,2;234,49;234,49;;363,06
24/04/2013;17 - 18;290,69;253,05;253,05;253,05;253,05;253,05;253,05;253,05;323,34;323,34;323,34;268,78;268,78;268,78;253,05;253,05;;364,03
24/04/2013;18 - 19;302,02;281,82;281,82;281,82;281,82;281,82;281,82;281,82;323,93;323,93;323,93;281,82;281,82;281,82;250,44;250,44;;545,23
24/04/2013;19 - 20;310,14;283,61;283,61;283,61;283,61;283,61;290,54;290,54;325,2;325,2;325,2;283,61;283,61;283,61;260,95;260,95;;548,73
24/04/2013;20 - 21;312,68;292,78;292,78;292,78;292,78;292,78;299,93;299,93;324,6;324,6;324,6;292,78;292,78;292,78;216,97;216,97;;559,77
24/04/2013;21 - 22;312,31;290,76;290,76;290,76;290,76;290,76;290,76;290,76;326,62;326,62;326,62;290,76;290,76;290,76;204,68;204,68;;559,32
24/04/2013;22 - 23;305,3;256,11;256,11;256,11;256,11;256,11;256,11;256,11;325,72;325,72;325,72;261,55;261,55;261,55;197,52;197,52;;482,84
24/04/2013;23 - 00;282,49;219,58;219,58;219,58;219,58;219,58;219,58;219,58;323,78;323,78;323,78;238,74;238,74;238,74;190,36;190,36;;477,92
25/04/2013;00 - 01;282,89;190,61;190,61;190,61;190,61;190,61;190,61;190,61;322,78;322,78;322,78;254,57;254,57;254,57;190,61;190,61;;89,3
25/04/2013;01 - 02;268,81;184,94;184,94;184,94;184,94;184,94;184,94;184,94;321,73;321,73;321,73;247,64;247,64;247,64;184,94;184,94;;88,71
25/04/2013;02 - 03;264,48;169,81;169,81;169,81;169,81;169,81;169,81;169,81;321,51;321,51;321,51;243,76;243,76;243,76;169,81;169,81;;88,93
25/04/2013;03 - 04;260,23;149,16;149,16;149,16;149,16;149,16;149,16;149,16;320,91;320,91;320,91;243,39;243,39;243,39;149,16;149,16;;88,78
25/04/2013;04 - 05;257,47;170,63;170,63;170,63;170,63;170,63;170,63;170,63;321,14;321,14;321,14;244,73;244,73;244,73;170,63;170,63;;88,86
25/04/2013;05 - 06;290,8;239,58;239,58;239,58;239,58;239,58;239,58;239,58;322,4;322,4;322,4;250,62;250,62;250,62;196,05;196,05;;89,08
25/04/2013;06 - 07;320,09;314,05;314,05;314,05;314,05;314,05;314,05;314,05;322,48;322,48;322,48;314,05;314,05;314,05;261,35;261,35;;93,11
25/04/2013;07 - 08;330,38;330,83;330,83;330,83;330,83;330,83;339,25;339,25;330,83;330,83;330,83;330,83;330,83;330,83;298,55;298,55;;161,24
25/04/2013;08 - 09;332,17;332,17;332,17;332,17;332,17;332,17;336,79;336,79;332,17;332,17;332,17;332,17;332,17;332,17;298,62;298,62;;186,88
25/04/2013;09 - 10;322,63;313,68;313,68;313,68;313,68;313,68;313,68;313,68;323,89;323,89;323,89;313,68;313,68;313,68;298,55;298,55;;193,81
25/04/2013;10 - 11;321,66;312,41;312,41;312,41;312,41;312,41;312,41;312,41;323,15;323,15;323,15;312,41;312,41;312,41;298,62;298,62;;226,76
25/04/2013;11 - 12;320,61;308,09;308,09;308,09;308,09;308,09;308,09;308,09;322,7;322,7;322,7;308,09;308,09;308,09;298,4;298,4;;298,4
25/04/2013;12 - 13;317,56;304,88;304,88;304,88;304,88;304,88;304,88;304,88;323,22;323,22;323,22;304,88;304,88;304,88;298,47;298,47;;240,03
25/04/2013;13 - 14;313,46;298,47;298,47;298,47;298,47;298,47;298,47;298,47;322,48;322,48;322,48;298,47;298,47;298,47;298,47;298,47;;255,84
25/04/2013;14 - 15;310,03;296,01;296,01;296,01;296,01;296,01;296,01;296,01;322,78;322,78;322,78;296,01;296,01;296,01;296,01;296,01;;261,13
25/04/2013;15 - 16;303,69;288,93;288,93;288,93;288,93;288,93;288,93;288,93;321,88;321,88;321,88;288,93;288,93;288,93;288,93;288,93;;261,13
25/04/2013;16 - 17;300,93;280,88;280,88;280,88;280,88;280,88;280,88;280,88;321,51;321,51;321,51;280,88;280,88;280,88;261,5;261,5;;261,28
25/04/2013;17 - 18;302,35;286,25;286,25;286,25;286,25;286,25;286,25;286,25;321,28;321,28;321,28;286,25;286,25;286,25;261,43;261,43;;261,65
25/04/2013;18 - 19;302,57;290,8;290,8;290,8;290,8;290,8;290,8;290,8;321,51;321,51;321,51;290,8;290,8;290,8;261,35;261,35;;298,55
25/04/2013;19 - 20;320,69;314,58;314,58;314,58;314,58;314,58;322,33;322,33;322,33;322,33;322,33;314,58;314,58;314,58;261,5;261,5;;343,57
25/04/2013;20 - 21;323,74;319,72;319,72;319,72;319,72;319,72;327,55;327,55;326,73;326,73;326,73;319,72;319,72;319,72;271,94;271,94;;373,24
25/04/2013;21 - 22;314,2;300,19;300,19;300,19;300,19;300,19;300,19;300,19;323,3;323,3;323,3;300,19;300,19;300,19;224,75;224,75;;341,11
25/04/2013;22 - 23;309,66;281,93;281,93;281,93;281,93;281,93;281,93;281,93;324,12;324,12;324,12;286,92;286,92;286,92;209,92;209,92;;321,06
25/04/2013;23 - 00;293,18;234,66;234,66;234,66;234,66;234,66;234,66;234,66;323;323;323;258,82;258,82;258,82;194,19;194,19;;298,55
26/04/2013;00 - 01;279,73;207,93;207,93;207,93;207,93;207,93;202,94;202,94;324,46;324,46;324,46;267,73;267,73;267,73;194,59;194,59;;261,46
26/04/2013;01 - 02;270,63;213,82;213,82;213,82;213,82;213,82;201,52;201,52;321,63;321,63;321,63;251,92;251,92;251,92;194,51;194,51;;261,39
26/04/2013;02 - 03;271,45;249,24;249,24;249,24;249,24;249,24;170,95;170,95;321,11;321,11;321,11;249,24;249,24;249,24;194,44;194,44;;261,39
26/04/2013;03 - 04;273,99;255,95;255,95;255,95;255,95;255,95;134,72;134,72;321,18;321,18;321,18;255,95;255,95;255,95;190,94;190,94;;261,09
26/04/2013;04 - 05;277,87;280,7;280,7;280,7;280,7;280,7;147,69;147,69;315,44;315,44;315,44;280,7;280,7;280,7;193,92;193,92;;228,36
26/04/2013;05 - 06;288,08;294,27;294,27;294,27;294,27;294,27;201,6;201,6;315,44;315,44;315,44;294,27;294,27;294,27;194,36;194,36;;181,99
26/04/2013;06 - 07;310,6;308,66;308,66;308,66;308,66;308,66;290,02;290,02;319,69;319,69;319,69;308,66;308,66;308,66;261,02;261,02;;261,02
26/04/2013;07 - 08;320,66;320,96;320,96;320,96;320,96;320,96;286,37;286,37;322,75;322,75;322,75;320,96;320,96;320,96;298,67;298,67;;261,32
26/04/2013;08 - 09;329,31;329,68;329,68;329,68;329,68;329,68;329,68;329,68;329,68;329,68;329,68;329,68;329,68;329,68;329,68;329,68;;261,17
26/04/2013;09 - 10;330,35;330,5;330,5;330,5;330,5;330,5;330,5;330,5;330,5;330,5;330,5;330,5;330,5;330,5;298,89;298,89;;260,94
26/04/2013;10 - 11;328,49;328,64;328,64;328,64;328,64;328,64;328,64;328,64;328,64;328,64;328,64;328,64;328,64;328,64;298,74;298,74;;219,94
26/04/2013;11 - 12;321,7;321,56;321,56;321,56;321,56;321,56;321,56;321,56;321,56;321,56;322,15;321,56;321,56;321,56;298,59;298,59;;194,51
26/04/2013;12 - 13;316,64;316,71;316,71;316,71;316,71;316,71;316,71;316,71;316,71;316,71;323,05;316,71;316,71;316,71;298,74;298,74;;206,67
26/04/2013;13 - 14;313,8;313,13;313,13;313,13;313,13;313,13;313,13;313,13;314,32;314,32;322,97;313,13;313,13;313,13;298,74;298,74;;240,81
26/04/2013;14 - 15;310,22;308,21;308,21;308,21;308,21;308,21;308,21;308,21;313,35;313,35;322,52;308,21;308,21;308,21;298,59;298,59;;252,29
26/04/2013;15 - 16;302,99;298,97;298,97;298,97;298,97;298,97;298,97;298,97;305,53;305,53;317,98;298,97;298,97;298,97;298,37;298,37;;258,71
26/04/2013;16 - 17;297,77;297,85;297,85;297,85;297,85;297,85;297,85;297,85;299,49;299,49;314,4;297,85;297,85;297,85;272,65;272,65;;261,17
26/04/2013;17 - 18;294,04;294,19;294,19;294,19;294,19;294,19;294,19;294,19;294,19;294,19;309,7;294,19;294,19;294,19;262,88;262,88;;261,46
26/04/2013;18 - 19;296,58;296,73;296,73;296,73;296,73;296,73;296,73;296,73;296,73;296,73;304,86;296,73;296,73;296,73;261,61;261,61;;261,61
26/04/2013;19 - 20;294,19;294,49;294,49;294,49;294,49;294,49;294,49;294,49;294,57;294,57;306,64;294,49;294,49;294,49;261,54;261,54;;298,29
26/04/2013;20 - 21;295,61;294,57;294,57;294,57;294,57;294,57;294,57;294,57;303,29;303,29;303,29;294,57;294,57;294,57;261,69;261,69;;298,82
26/04/2013;21 - 22;296,95;295,46;295,46;295,46;295,46;295,46;295,46;295,46;304,78;304,78;304,78;295,46;295,46;295,46;219,19;219,19;;298,59
26/04/2013;22 - 23;291,21;280,7;280,7;280,7;280,7;280,7;280,7;280,7;303,44;303,44;303,44;292,18;292,18;292,18;205,7;205,7;;298,82
26/04/2013;23 - 00;276,52;252,29;252,29;252,29;252,29;252,29;252,29;252,29;296,8;296,8;296,8;271,23;271,23;271,23;193,99;193,99;;293,22
27/04/2013;00 - 01;279,6;245,3;245,3;245,3;245,3;245,3;245,3;245,3;304,5;304,5;304,5;281,84;281,84;281,84;232,03;232,03;;347,15
27/04/2013;01 - 02;269,01;245,23;245,23;245,23;245,23;245,23;245,23;245,23;295,33;295,33;295,33;253,06;253,06;253,06;221,14;221,14;;344,09
27/04/2013;02 - 03;261,71;230,76;230,76;230,76;230,76;230,76;230,76;230,76;293,84;293,84;293,84;250,37;250,37;250,37;207,87;207,87;;261,48
27/04/2013;03 - 04;261,41;234,12;234,12;234,12;234,12;234,12;234,12;234,12;292,65;292,65;292,65;248,51;248,51;248,51;194,23;194,23;;261,26
27/04/2013;04 - 05;258,8;234,27;234,27;234,27;234,27;234,27;234,27;234,27;290,04;290,04;290,04;248,66;248,66;248,66;194,3;194,3;;261,11
27/04/2013;05 - 06;261,33;219,58;219,58;219,58;219,58;219,58;219,58;219,58;291,38;291,38;291,38;247,69;247,69;247,69;193,93;193,93;;260,96
27/04/2013;06 - 07;280,35;253,43;253,43;253,43;253,43;253,43;253,43;253,43;291,98;291,98;291,98;257,08;257,08;257,08;104,53;104,53;;261,18
27/04/2013;07 - 08;287,8;282,58;282,58;282,58;282,58;282,58;282,58;282,58;289,52;289,52;289,52;282,58;282,58;282,58;183,94;183,94;;261,11
