;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
22/10/2017;21 - 22;223,24;223,17;223,17;223,17;260,69;223,17;223,17;260,69;223,17;223,17;223,17;223,17;223,17;223,17;223,17;243,04;260,69
22/10/2017;22 - 23;222,2;222,27;222,27;222,27;222,27;222,27;222,27;222,27;222,27;222,27;222,27;222,27;222,27;222,27;222,27;222,27;222,27
22/10/2017;23 - 00;215,65;216,25;216,25;216,25;216,25;216,25;216,25;216,25;216,25;216,25;216,25;216,25;216,25;216,25;216,25;216,25;216,25
23/10/2017;00 - 01;212,9;212,97;212,97;212,97;212,97;212,97;212,97;212,97;212,97;212,97;212,97;212,97;212,97;212,97;212,97;212,97;212,97
23/10/2017;01 - 02;207,31;207,39;207,39;207,39;207,39;207,39;207,39;207,39;207,39;207,39;207,39;207,39;207,39;207,39;207,39;207,39;207,39
23/10/2017;02 - 03;201,51;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58
23/10/2017;03 - 04;201,36;201,58;201,58;201,58;201,58;201,58;185,28;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58;201,58
23/10/2017;04 - 05;207,24;207,68;207,68;207,68;207,68;207,68;165,4;207,68;207,68;207,68;207,68;207,68;207,68;207,68;207,68;207,68;207,68
23/10/2017;05 - 06;221,08;220,34;220,34;220,34;220,34;238,06;220,34;220,34;220,34;220,34;220,34;220,34;220,34;220,34;238,06;238,06;238,06
23/10/2017;06 - 07;235,3;226,44;226,44;226,44;307,73;369,74;284,95;307,73;225,03;225,03;225,03;226,44;226,44;226,44;369,74;369,74;369,74
23/10/2017;07 - 08;261,21;242,97;242,97;242,97;373,76;373,76;329,99;373,76;226,67;226,67;226,67;242,97;242,97;242,97;373,76;373,76;373,76
23/10/2017;08 - 09;276,69;250,71;250,71;250,71;372,2;557,99;354,55;372,2;230,91;230,91;230,91;250,71;250,71;250,71;557,99;557,99;557,99
23/10/2017;09 - 10;270,51;249,52;249,52;249,52;337,88;529,19;293,81;337,88;230,17;230,17;230,17;249,52;249,52;249,52;529,19;529,19;529,19
23/10/2017;10 - 11;268,72;249;249;257,63;342,57;369,96;295,45;342,57;229,57;229,57;229,57;249;249;249;369,96;369,96;369,96
23/10/2017;11 - 12;259,87;248,03;248,03;249,37;343,16;369,44;283,91;343,16;228,16;228,16;228,16;248,03;248,03;248,03;369,44;369,44;369,44
23/10/2017;12 - 13;252,87;249,07;249,07;249,07;321,28;444,03;271,7;321,28;227,26;227,26;227,26;249,07;249,07;249,07;444,03;444,03;444,03
23/10/2017;13 - 14;251,08;249,22;249,22;249,22;336,61;364,6;271,48;336,61;226,37;226,37;226,37;249,22;249,22;249,22;364,6;364,6;364,6
23/10/2017;14 - 15;245,43;246,1;246,1;246,1;339,59;357,83;263,14;339,59;225,92;225,92;225,92;246,1;246,1;246,1;357,83;357,83;357,83
23/10/2017;15 - 16;241,7;246,62;246,62;246,62;334,31;357,38;248,55;334,31;225,48;225,48;225,48;246,62;246,62;246,62;357,38;357,38;357,38
23/10/2017;16 - 17;244,98;246,91;246,91;246,91;334,83;350,38;249,15;334,83;225,85;225,85;225,85;246,91;246,91;246,91;350,38;350,38;350,38
23/10/2017;17 - 18;260,54;249,89;249,89;283,69;369,66;369,81;283,69;369,66;226,22;226,22;226,22;249,89;249,89;249,89;369,81;369,81;369,81
23/10/2017;18 - 19;265,15;252,12;252,12;299,32;403,46;596,03;299,32;403,46;225,55;225,55;225,55;252,12;252,12;252,12;596,03;596,03;596,03
23/10/2017;19 - 20;254,8;247,29;247,29;260,31;401,3;401,3;280,11;401,3;228,97;228,97;228,97;231,51;231,51;231,51;401,3;401,3;401,3
23/10/2017;20 - 21;239,62;248,55;248,55;248,55;335,65;298,8;256,96;335,65;227,11;227,11;227,11;233,96;233,96;233,96;298,8;298,8;335,65
23/10/2017;21 - 22;231,21;236,94;236,94;236,94;305,65;236,94;264,04;305,65;225,92;225,92;225,92;233,89;233,89;233,89;236,94;236,94;305,65
23/10/2017;22 - 23;223,39;223,32;223,32;223,32;223,32;223,32;223,32;223,32;223,32;223,32;223,32;223,32;223,32;223,32;223,32;234,33;234,33
23/10/2017;23 - 00;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;233,89;233,89
24/10/2017;00 - 01;220,71;220,19;220,19;220,19;220,19;220,19;220,19;220,19;220,19;220,19;220,19;220,19;220,19;220,19;220,19;230,53;230,53
24/10/2017;01 - 02;219,52;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48
24/10/2017;02 - 03;215,87;215,13;215,13;215,13;215,13;215,13;215,13;215,13;215,13;215,13;215,13;215,13;215,13;215,13;215,13;215,13;215,13
24/10/2017;03 - 04;215,27;214,53;214,53;214,53;214,53;214,53;214,53;214,53;214,53;214,53;214,53;214,53;214,53;214,53;214,53;214,53;214,53
24/10/2017;04 - 05;216,91;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;220,26;220,26
24/10/2017;05 - 06;222,5;219,74;219,74;219,74;219,74;272,15;219,74;219,74;219,74;219,74;219,74;219,74;219,74;219,74;272,15;272,15;272,15
24/10/2017;06 - 07;230,68;223,54;223,54;223,54;316,44;357,3;223,54;316,44;223,54;223,54;223,54;223,54;223,54;223,54;357,3;357,3;357,3
24/10/2017;07 - 08;240,96;235,52;235,52;235,52;346,81;361,62;235,52;346,81;228,45;228,45;228,45;235,52;235,52;235,52;361,62;361,62;361,62
24/10/2017;08 - 09;252,72;240,58;240,58;240,58;401,3;423,33;240,58;401,3;238,72;230,24;230,24;240,58;240,58;240,58;423,33;423,33;423,33
24/10/2017;09 - 10;247,58;237,75;237,75;237,75;360,43;393,63;237,75;360,43;230,39;230,39;230,39;237,75;237,75;237,75;393,63;393,63;393,63
24/10/2017;10 - 11;241,85;233,44;233,44;233,44;365,34;475,06;233,44;365,34;230,09;230,09;230,09;233,44;233,44;233,44;475,06;475,06;475,06
24/10/2017;11 - 12;237,75;230,83;230,83;230,83;337,87;393,63;230,83;337,87;229,49;229,49;229,49;230,83;230,83;230,83;393,63;393,63;393,63
24/10/2017;12 - 13;234,78;229,64;229,64;229,64;287,18;392,44;229,64;287,18;229,12;229,12;229,12;229,64;229,64;229,64;392,44;392,44;842,12
24/10/2017;13 - 14;233,29;229,12;229,12;229,12;284,58;332,74;229,12;284,58;228,82;228,82;228,82;229,12;229,12;229,12;332,74;332,74;468,59
24/10/2017;14 - 15;232,77;228,52;228,52;228,52;268,72;328,35;228,52;268,72;228,52;228,52;228,52;228,52;228,52;228,52;328,35;328,35;379,48
24/10/2017;15 - 16;232,99;229,12;229,12;229,12;268,72;304,15;229,12;268,72;228,67;228,67;228,67;229,12;229,12;229,12;304,15;304,15;357,45
24/10/2017;16 - 17;233,29;228,75;228,75;228,75;262,32;339,96;228,75;262,32;228,75;228,75;228,75;228,75;228,75;228,75;339,96;339,96;365,04
24/10/2017;17 - 18;237,46;230,68;230,68;230,68;288,3;364,97;230,68;288,3;229,57;229,57;229,57;230,68;230,68;230,68;364,97;364,97;364,97
24/10/2017;18 - 19;237,38;230,31;230,31;230,31;326,26;453,92;230,31;326,26;230,01;230,01;230,01;230,31;230,31;230,31;453,92;453,92;508,26
24/10/2017;19 - 20;235,37;228,9;228,9;228,9;287,41;354,1;228,9;287,41;228,9;228,9;228,9;228,9;228,9;228,9;354,1;354,1;365,19
24/10/2017;20 - 21;227,18;225,4;225,4;225,4;225,4;225,4;225,4;225,4;225,4;225,4;225,4;225,4;225,4;225,4;225,4;225,4;225,4
24/10/2017;21 - 22;222,12;221,38;221,38;221,38;221,38;221,38;221,38;221,38;221,38;221,38;221,38;221,38;221,38;221,38;221,38;221,38;221,38
24/10/2017;22 - 23;216,24;215,2;215,2;215,2;215,2;215,2;215,2;215,2;215,2;215,2;215,2;215,2;215,2;215,2;215,2;215,2;215,2
24/10/2017;23 - 00;202,4;201,13;201,13;201,13;201,13;201,13;201,13;201,13;201,13;201,13;201,13;201,13;201,13;201,13;201,13;219,89;219,89
25/10/2017;00 - 01;192,56;192,04;192,04;192,04;192,04;192,04;117,46;117,46;192,04;192,04;192,04;192,04;192,04;192,04;192,04;192,04;192,04
25/10/2017;01 - 02;163,38;143,44;143,44;143,44;143,44;143,44;112,02;112,02;171,27;171,27;171,27;171,27;171,27;171,27;143,44;143,44;143,44
25/10/2017;02 - 03;157,21;136,36;136,36;136,36;136,36;136,36;95,2;95,2;169,49;169,49;169,49;169,49;169,49;169,49;136,36;136,36;136,36
25/10/2017;03 - 04;162,19;145,15;145,15;145,15;145,15;145,15;104,13;104,13;164,5;164,5;164,5;164,5;164,5;164,5;145,15;145,15;145,15
25/10/2017;04 - 05;178,5;178,27;178,27;178,27;178,27;178,27;126,76;126,76;178,27;178,27;178,27;178,27;178,27;178,27;178,27;178,27;178,27
25/10/2017;05 - 06;203,73;203,51;203,51;203,51;203,51;203,51;196,14;203,51;203,51;203,51;203,51;203,51;203,51;203,51;203,51;203,51;203,51
25/10/2017;06 - 07;222,04;220,1;220,1;220,1;250,7;250,7;258,07;250,7;220,1;220,1;220,1;220,1;220,1;220,1;250,7;250,7;250,7
25/10/2017;07 - 08;236,93;228,29;228,29;228,29;290,22;260,67;290,22;290,22;228,29;228,29;228,29;228,29;228,29;228,29;260,67;260,67;290,22
25/10/2017;08 - 09;237,67;230,38;230,38;230,38;307,19;261,12;279,65;307,19;230,38;230,38;230,38;230,38;230,38;230,38;261,12;261,12;307,19
25/10/2017;09 - 10;231,49;228,44;228,44;228,44;298,34;260,6;228,44;298,34;228,44;228,44;228,44;228,44;228,44;228,44;260,6;260,6;298,34
25/10/2017;10 - 11;227,7;226,21;226,21;226,21;226,21;252,19;226,21;226,21;226,21;226,21;226,21;226,21;226,21;226,21;252,19;252,19;252,19
25/10/2017;11 - 12;225,46;223,97;223,97;223,97;223,97;248,54;223,97;223,97;223,97;223,97;223,97;223,97;223,97;223,97;248,54;248,54;248,54
25/10/2017;12 - 13;222,78;221,74;221,74;221,74;221,74;245,04;221,74;221,74;221,74;221,74;221,74;221,74;221,74;221,74;245,04;245,04;245,04
25/10/2017;13 - 14;221,44;220,77;220,77;220,77;220,77;250,1;220,77;220,77;220,77;220,77;220,77;220,77;220,77;220,77;250,1;250,1;250,1
25/10/2017;14 - 15;222,93;222,34;222,34;222,34;222,34;238,34;222,34;222,34;222,34;222,34;222,34;222,34;222,34;222,34;238,34;238,34;238,34
25/10/2017;15 - 16;222,49;222,11;222,11;222,11;222,11;231,64;222,11;222,11;222,11;222,11;222,11;222,11;222,11;222,11;231,64;231,64;231,64
25/10/2017;16 - 17;223,75;223,38;223,38;223,38;223,38;230,9;223,38;223,38;223,38;223,38;223,38;223,38;223,38;223,38;230,9;230,9;230,9
25/10/2017;17 - 18;229,86;227,92;227,92;227,92;259,85;259,85;227,92;259,85;227,92;227,92;227,92;227,92;227,92;227,92;259,85;259,85;259,85
25/10/2017;18 - 19;235,14;231,57;231,57;231,57;284,42;284,42;231,57;284,42;228,81;228,81;228,81;231,57;231,57;231,57;284,42;284,42;284,42
25/10/2017;19 - 20;229,86;227,62;227,62;227,62;227,62;257,77;227,62;227,62;227,62;227,62;227,62;227,62;227,62;227,62;257,77;257,77;257,77
25/10/2017;20 - 21;222,34;222,64;222,64;222,64;222,64;222,64;222,64;222,64;222,64;222,64;222,64;222,64;222,64;222,64;222,64;222,64;222,64
25/10/2017;21 - 22;219,06;219,06;219,06;219,06;219,06;219,06;219,06;219,06;219,06;219,06;219,06;219,06;219,06;219,06;219,06;219,06;219,06
25/10/2017;22 - 23;210,06;210,06;210,06;210,06;210,06;210,06;210,06;210,06;210,06;210,06;210,06;210,06;210,06;210,06;210,06;210,06;210,06
25/10/2017;23 - 00;201,72;201,72;201,72;201,72;201,72;201,72;201,72;201,72;201,72;201,72;201,72;201,72;201,72;201,72;201,72;201,72;201,72
26/10/2017;00 - 01;195,54;194,72;194,72;194,72;194,72;194,72;194,72;194,72;194,72;194,72;194,72;194,72;194,72;194,72;194,72;194,72;194,72
26/10/2017;01 - 02;186,98;186,46;186,46;186,46;186,46;186,46;186,46;186,46;186,46;186,46;186,46;186,46;186,46;186,46;186,46;186,46;186,46
26/10/2017;02 - 03;186,39;185,72;185,72;185,72;185,72;185,72;185,72;185,72;185,72;185,72;185,72;185,72;185,72;185,72;185,72;185,72;185,72
26/10/2017;03 - 04;188,99;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29
26/10/2017;04 - 05;196,36;196,43;196,43;196,43;196,43;196,43;196,43;196,43;196,43;196,43;196,43;196,43;196,43;196,43;196,43;196,43;196,43
26/10/2017;05 - 06;211,92;211,69;211,69;211,69;211,69;211,69;211,69;211,69;211,69;211,69;211,69;211,69;211,69;211,69;211,69;211,69;211,69
26/10/2017;06 - 07;221,59;219,51;219,51;219,51;219,51;259,55;219,51;219,51;219,51;219,51;219,51;219,51;219,51;219,51;259,55;259,55;259,55
26/10/2017;07 - 08;236,85;234,54;234,54;234,54;284,12;290,82;234,54;284,12;226,95;226,95;226,95;234,54;234,54;234,54;290,82;290,82;290,82
26/10/2017;08 - 09;245,11;244,07;244,07;244,07;301,46;301,46;244,07;301,46;227,77;227,77;227,77;244,07;244,07;244,07;301,46;301,46;301,46
26/10/2017;09 - 10;237,6;235,74;235,74;235,74;235,74;300,94;235,74;235,74;227,1;227,1;227,1;235,74;235,74;235,74;300,94;300,94;300,94
26/10/2017;10 - 11;234,4;227,62;227,62;227,62;227,62;300,87;227,62;227,62;226,06;226,06;226,06;227,62;227,62;227,62;300,87;300,87;300,87
26/10/2017;11 - 12;230,97;224,5;224,5;224,5;224,5;301,46;224,5;224,5;224,5;224,5;224,5;224,5;224,5;224,5;301,46;301,46;301,46
26/10/2017;12 - 13;228,74;222,41;222,41;222,41;222,41;306,75;222,41;222,41;222,41;222,41;222,41;222,41;222,41;222,41;306,75;306,75;306,75
26/10/2017;13 - 14;228,14;222,19;222,19;222,19;222,19;306,08;222,19;222,19;222,19;222,19;222,19;222,19;222,19;222,19;306,08;306,08;306,08
26/10/2017;14 - 15;226,8;221,59;221,59;221,59;221,59;301,98;221,59;221,59;221,59;221,59;221,59;221,59;221,59;221,59;301,98;301,98;301,98
26/10/2017;15 - 16;225,84;221,52;221,52;221,52;221,52;296,92;221,52;221,52;221,52;221,52;221,52;221,52;221,52;221,52;296,92;296,92;296,92
26/10/2017;16 - 17;226,58;221,74;221,74;221,74;221,74;297,14;221,74;221,74;221,74;221,74;221,74;221,74;221,74;221,74;297,14;297,14;297,14
26/10/2017;17 - 18;234,54;229,26;229,26;229,26;284,27;316,13;229,26;284,27;223,45;223,45;223,45;229,26;229,26;229,26;316,13;316,13;316,13
26/10/2017;18 - 19;237,97;234,25;234,25;234,25;357,36;357,36;234,25;357,36;224,5;224,5;224,5;234,25;234,25;234,25;357,36;357,36;357,36
26/10/2017;19 - 20;235,29;225,54;225,54;225,54;284,12;304,74;225,54;284,12;225,54;225,54;225,54;225,54;225,54;225,54;304,74;304,74;304,74
26/10/2017;20 - 21;223,3;222,04;222,04;222,04;222,04;259,48;222,04;222,04;222,04;222,04;222,04;222,04;222,04;222,04;259,48;259,48;259,48
26/10/2017;21 - 22;220,33;219,36;219,36;219,36;219,36;237;219,36;219,36;219,36;219,36;219,36;219,36;219,36;219,36;237;237;237
26/10/2017;22 - 23;216,23;215,94;215,94;215,94;215,94;215,94;215,94;215,94;215,94;215,94;215,94;215,94;215,94;215,94;215,94;215,94;215,94
26/10/2017;23 - 00;205,74;204,85;204,85;204,85;204,85;204,85;204,85;204,85;204,85;204,85;204,85;204,85;204,85;204,85;204,85;204,85;204,85
27/10/2017;00 - 01;198;197,48;197,48;197,48;197,48;197,48;167,33;197,48;197,48;197,48;197,48;197,48;197,48;197,48;197,48;197,48;197,48
27/10/2017;01 - 02;190,48;188,99;188,99;188,99;188,99;188,99;161,6;161,6;188,99;188,99;188,99;188,99;188,99;188,99;188,99;188,99;188,99
27/10/2017;02 - 03;190,78;189,29;189,29;189,29;189,29;189,29;96,02;96,02;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29
27/10/2017;03 - 04;189,22;186,54;186,54;186,54;186,54;186,54;95,35;95,35;186,54;186,54;186,54;186,54;186,54;186,54;186,54;186,54;186,54
27/10/2017;04 - 05;193,76;188,92;188,92;188,92;188,92;188,92;141,73;141,73;188,92;188,92;188,92;188,92;188,92;188,92;193,91;193,91;193,91
27/10/2017;05 - 06;208,35;200,23;200,23;200,23;200,23;237,38;178,72;200,23;200,23;200,23;200,23;200,23;200,23;200,23;232,39;232,39;232,39
27/10/2017;06 - 07;221,52;216,68;216,68;216,68;216,68;301,39;238,2;216,68;216,68;216,68;216,68;216,68;216,68;216,68;301,39;301,39;301,39
27/10/2017;07 - 08;235,37;227,48;227,48;227,48;267,3;347,47;267,3;267,3;227,48;227,48;227,48;227,48;227,48;227,48;347,47;347,47;347,47
27/10/2017;08 - 09;239,83;231,57;231,57;231,57;238,94;335,63;238,94;238,94;229,86;229,86;229,86;231,57;231,57;231,57;335,63;335,63;335,63
27/10/2017;09 - 10;238,57;233,28;233,28;233,28;233,28;326,77;233,28;233,28;229,26;229,26;229,26;233,28;233,28;233,28;326,77;326,77;326,77
27/10/2017;10 - 11;238,79;233,43;233,43;233,43;250,63;316,58;250,63;250,63;228,74;228,74;228,74;233,43;233,43;233,43;316,58;316,58;316,58
27/10/2017;11 - 12;233,13;226,14;226,14;226,14;243,55;315,76;243,55;243,55;226,14;226,14;226,14;226,14;226,14;226,14;315,76;315,76;315,76
27/10/2017;12 - 13;222,34;218,25;218,25;218,25;218,25;313,9;212,22;218,25;218,25;218,25;218,25;218,25;218,25;218,25;313,9;313,9;313,9
27/10/2017;13 - 14;218,17;214;214;214;214;301,47;193,31;214;214;214;214;214;214;214;301,47;301,47;310,62
27/10/2017;14 - 15;214,75;209,46;209,46;209,46;209,46;293,58;201,65;209,46;209,46;209,46;209,46;209,46;209,46;209,46;293,58;293,58;293,58
27/10/2017;15 - 16;212,59;206,26;206,26;206,26;206,26;283,23;200,9;206,26;206,26;206,26;206,26;206,26;206,26;206,26;283,23;283,23;283,23
27/10/2017;16 - 17;218,47;214,45;214,45;214,45;218,02;282,48;218,02;218,02;214,45;214,45;214,45;214,45;214,45;214,45;282,48;282,48;282,48
27/10/2017;17 - 18;221,07;217,2;217,2;217,2;274,59;298,79;218,99;274,59;217,2;217,2;217,2;217,2;217,2;217,2;298,79;298,79;298,79
27/10/2017;18 - 19;223,08;218,1;218,1;218,1;313,9;313,9;218,1;313,9;218,1;218,1;218,1;218,1;218,1;218,1;313,9;313,9;313,9
27/10/2017;19 - 20;218,99;216,01;216,01;216,01;216,01;296,18;216,01;216,01;216,01;216,01;216,01;216,01;216,01;216,01;296,18;296,18;323,13
27/10/2017;20 - 21;209,02;208,57;208,57;208,57;208,57;223,16;208,57;208,57;208,57;208,57;208,57;208,57;208,57;208,57;223,16;254,94;254,94
27/10/2017;21 - 22;200,31;200,53;200,53;200,53;200,53;200,53;200,53;200,53;200,53;200,53;200,53;200,53;200,53;200,53;200,53;232,02;232,02
27/10/2017;22 - 23;191,67;192,04;192,04;192,04;192,04;192,04;192,04;192,04;192,04;192,04;192,04;192,04;192,04;192,04;192,04;231,87;231,87
27/10/2017;23 - 00;149,62;152,22;152,22;152,22;152,22;152,22;142,69;152,22;152,22;152,22;152,22;152,22;152,22;152,22;152,22;186,83;186,83
28/10/2017;00 - 01;176,05;179,92;179,92;179,92;179,92;179,92;119,35;119,35;179,92;179,92;179,92;179,92;179,92;179,92;179,92;179,92;179,92
28/10/2017;01 - 02;180,74;184,23;184,23;184,23;184,23;184,23;70,02;70,02;184,23;184,23;184,23;184,23;184,23;184,23;184,23;184,23;184,23
28/10/2017;02 - 03;164,14;175,01;175,01;175,01;175,01;175,01;0,22;0,22;175,01;175,01;175,01;175,01;175,01;175,01;175,01;175,01;175,01
28/10/2017;03 - 04;149,19;165,71;165,71;165,71;165,71;165,71;-72,1;-72,1;165,71;165,71;165,71;165,71;165,71;165,71;165,71;165,71;165,71
28/10/2017;04 - 05;118,61;164,66;164,66;164,66;164,66;164,66;-96,88;-96,88;164,66;164,66;164,66;164,66;164,66;164,66;164,66;164,66;164,66
28/10/2017;05 - 06;142,04;178,43;178,43;178,43;178,43;178,43;-111,69;-111,69;178,43;178,43;178,43;178,43;178,43;178,43;178,43;178,43;178,43
28/10/2017;06 - 07;172,25;187,73;187,73;187,73;187,73;187,73;-71,43;-71,43;187,73;187,73;187,73;187,73;187,73;187,73;187,73;187,73;187,73
28/10/2017;07 - 08;185,28;188,4;188,4;188,4;188,4;188,4;0,89;0,89;188,4;188,4;188,4;188,4;188,4;188,4;188,4;188,4;188,4
28/10/2017;08 - 09;187,51;189,89;189,89;189,89;189,89;193,61;0,89;0,89;189,89;189,89;189,89;189,89;189,89;189,89;193,61;193,61;193,61
28/10/2017;09 - 10;193,39;192,87;192,87;192,87;192,87;195,47;40,25;192,87;192,87;192,87;192,87;192,87;192,87;192,87;195,47;195,47;195,47
28/10/2017;10 - 11;194,58;194,58;194,58;194,58;194,58;195,4;2,01;194,58;194,58;194,58;194,58;194,58;194,58;194,58;195,4;195,4;195,4
28/10/2017;11 - 12;193,16;194,2;194,2;194,2;194,2;194,2;0,82;194,2;194,2;194,2;194,2;194,2;194,2;194,2;194,2;194,2;194,2
28/10/2017;12 - 13;186,32;191,9;191,9;191,9;191,9;191,9;-0,74;191,9;191,9;191,9;191,9;191,9;191,9;191,9;191,9;191,9;191,9
28/10/2017;13 - 14;175,01;190,93;190,93;190,93;190,93;190,93;-99,56;190,93;190,93;190,93;190,93;190,93;190,93;190,93;190,93;190,93;190,93
28/10/2017;14 - 15;173,67;189,29;189,29;189,29;189,29;189,29;-111,84;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29;189,29
28/10/2017;15 - 16;174,56;188,48;188,48;188,48;188,48;192,64;-99,19;188,48;188,48;188,48;188,48;188,48;188,48;188,48;192,64;192,64;192,64
28/10/2017;16 - 17;188,25;190,41;190,41;190,41;190,41;204,4;-29,91;190,41;190,41;190,41;190,41;190,41;190,41;190,41;204,4;204,4;204,4
28/10/2017;17 - 18;203,65;201,2;201,2;201,2;201,2;217,72;0,6;201,2;201,2;201,2;201,2;201,2;201,2;201,2;217,72;217,72;217,72
28/10/2017;18 - 19;209,16;207,38;207,38;207,38;207,38;238,78;56,25;207,38;207,38;207,38;207,38;207,38;207,38;207,38;238,78;238,78;238,78
28/10/2017;19 - 20;205,44;205,96;205,96;205,96;205,96;205,96;66,15;205,96;205,96;205,96;205,96;205,96;205,96;205,96;205,96;205,96;205,96
28/10/2017;20 - 21;197,93;199,12;199,12;199,12;199,12;199,12;1,71;199,12;199,12;199,12;199,12;199,12;199,12;199,12;199,12;199,12;199,12
28/10/2017;21 - 22;181,03;192,79;192,79;192,79;192,79;192,79;-90,41;192,79;192,79;192,79;192,79;192,79;192,79;192,79;192,79;192,79;192,79
28/10/2017;22 - 23;164,37;184,38;184,38;184,38;184,38;184,38;-90,7;184,38;184,38;184,38;184,38;184,38;184,38;184,38;184,38;184,38;184,38
28/10/2017;23 - 00;149,26;165,04;165,04;165,04;165,04;165,04;-111,69;29,91;165,04;165,04;165,04;165,04;165,04;165,04;165,04;165,04;165,04
29/10/2017;00 - 01;172,85;189,89;189,89;189,89;189,89;189,89;-112,28;-88,55;189,89;189,89;189,89;189,89;189,89;189,89;189,89;189,89;189,89
29/10/2017;01 - 02;149,34;179,4;179,4;179,4;179,4;179,4;-183,2;-156,19;179,4;179,4;179,4;179,4;179,4;179,4;179,4;179,4;179,4
29/10/2017;02 - 03;127,17;171,29;171,29;171,29;171,29;171,29;-183,2;-156,78;171,29;171,29;171,29;171,29;171,29;171,29;171,29;171,29;171,29
29/10/2017;02 - 03;126,87;160,95;160,95;160,95;160,95;160,95;-156,71;-156,71;160,95;160,95;160,95;160,95;160,95;160,95;160,95;160,95;160,95
29/10/2017;03 - 04;79,99;139,22;139,22;139,22;139,22;139,22;-156,19;-156,19;139,22;139,22;139,22;139,22;139,22;139,22;139,22;139,22;139,22
29/10/2017;04 - 05;112,66;156,26;156,26;156,26;156,26;156,26;-127,09;-127,09;156,26;156,26;156,26;156,26;156,26;156,26;156,26;156,26;156,26
