;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
15/12/2018;21 - 22;368,77;368,85;368,85;368,85;368,85;368,85;350,26;368,85;368,85;368,85;368,85;368,85;368,85;368,85;368,85;368,85;368,85
15/12/2018;22 - 23;358,92;359,81;359,81;359,81;359,81;359,81;325,77;359,81;359,81;359,81;359,81;359,81;359,81;359,81;359,81;359,81;359,81
15/12/2018;23 - 00;346,9;347,79;347,79;347,79;347,79;347,79;274,11;347,79;347,79;347,79;347,79;347,79;347,79;347,79;347,79;347,79;347,79
16/12/2018;00 - 01;350,5;351,84;351,84;351,84;351,84;351,84;275,92;351,84;351,84;351,84;351,84;351,84;351,84;351,84;351,84;351,84;351,84
16/12/2018;01 - 02;349,9;350,72;350,72;350,72;350,72;350,72;289,73;289,73;350,72;350,72;350,72;350,72;350,72;350,72;350,72;350,72;350,72
16/12/2018;02 - 03;347,29;347,81;347,81;347,81;347,81;347,81;284,43;284,43;347,81;347,81;347,81;347,81;347,81;347,81;347,81;347,81;347,81
16/12/2018;03 - 04;346,02;345,27;345,27;345,27;345,27;345,27;288,01;288,01;346,09;346,09;346,09;346,09;346,09;346,09;345,27;345,27;345,27
16/12/2018;04 - 05;345,72;345,79;345,79;345,79;345,79;345,79;285,4;285,4;345,79;345,79;345,79;345,79;345,79;345,79;345,79;345,79;345,79
16/12/2018;05 - 06;346,24;345,94;345,94;345,94;345,94;345,94;286,82;286,82;345,94;345,94;345,94;346,17;346,17;346,17;345,94;345,94;345,94
16/12/2018;06 - 07;349,23;349,3;349,3;349,3;349,3;349,3;286,74;349,3;349,3;349,3;349,3;350,72;350,72;350,72;349,3;349,3;349,3
16/12/2018;07 - 08;352,88;355,27;355,27;355,27;355,27;355,27;276,81;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27
16/12/2018;08 - 09;359,75;360,87;360,87;360,87;360,87;360,87;319,22;360,87;360,87;360,87;360,87;360,87;360,87;360,87;360,87;360,87;360,87
16/12/2018;09 - 10;363,34;363,34;363,34;363,34;363,34;363,34;354;363,34;363,34;363,34;363,34;363,34;363,34;363,34;363,34;363,34;363,34
16/12/2018;10 - 11;366,47;366,47;366,47;366,47;366,47;366,47;355,27;366,47;366,47;366,47;366,47;366,47;366,47;366,47;366,47;366,47;366,47
16/12/2018;11 - 12;377,37;377,37;377,37;377,37;377,37;377,37;377,37;377,37;377,37;377,37;377,37;377,37;377,37;377,37;377,37;377,37;377,37
16/12/2018;12 - 13;384,61;384,61;384,61;384,61;384,61;384,61;384,61;384,61;384,61;384,61;384,61;384,61;384,61;384,61;384,61;384,61;384,61
16/12/2018;13 - 14;384,09;384,09;384,09;384,09;384,09;384,09;384,09;384,09;384,09;384,09;384,09;384,09;384,09;384,09;384,09;384,09;384,09
16/12/2018;14 - 15;386,03;386,03;386,03;386,03;386,03;386,03;386,03;386,03;386,03;386,03;386,03;386,03;386,03;386,03;386,03;386,03;386,03
16/12/2018;15 - 16;391,85;391,85;391,85;391,85;391,85;391,85;385,28;391,85;391,85;391,85;391,85;391,85;391,85;391,85;391,85;391,85;391,85
16/12/2018;16 - 17;405,96;405,52;405,52;405,52;412,08;405,52;412,08;412,08;405,52;405,52;405,52;405,52;405,52;405,52;412,08;412,08;412,08
16/12/2018;17 - 18;408,8;408,8;408,8;408,8;426,12;408,8;408,8;426,12;408,8;408,8;408,8;408,8;408,8;408,8;426,12;426,12;426,12
16/12/2018;18 - 19;406,86;406,78;406,78;406,78;434,85;406,78;406,78;434,85;406,78;406,78;406,78;406,78;406,78;406,78;434,85;434,85;434,85
16/12/2018;19 - 20;395,21;395,14;395,14;395,14;395,14;395,14;395,14;395,14;395,14;395,14;395,14;395,14;395,14;395,14;395,14;395,14;395,14
16/12/2018;20 - 21;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17;389,17
16/12/2018;21 - 22;385,58;384,99;384,99;384,99;384,99;384,99;384,99;384,99;384,99;384,99;384,99;384,99;384,99;384,99;384,99;384,99;384,99
16/12/2018;22 - 23;378,27;377,97;377,97;377,97;377,97;377,97;377,97;377,97;377,97;377,97;377,97;377,97;377,97;377,97;377,97;377,97;377,97
16/12/2018;23 - 00;372,22;371,92;371,92;371,92;371,92;371,92;371,92;371,92;371,92;371,92;371,92;371,92;371,92;371,92;371,92;371,92;371,92
17/12/2018;00 - 01;376,33;376,33;376,33;376,33;376,33;376,33;388,79;388,79;376,33;376,33;376,33;376,33;376,33;376,33;376,33;376,33;376,33
17/12/2018;01 - 02;372,82;372,82;372,82;372,82;372,82;372,82;372,82;372,82;372,82;372,82;372,82;372,82;372,82;372,82;372,82;372,82;372,82
17/12/2018;02 - 03;371,55;371,62;371,62;371,62;371,62;371,62;371,62;371,62;371,62;371,62;371,62;371,62;371,62;371,62;371,62;371,62;371,62
17/12/2018;03 - 04;366,17;366,17;366,17;366,17;366,17;366,17;366,17;366,17;366,17;366,17;366,17;366,17;366,17;366,17;366,17;366,17;366,17
17/12/2018;04 - 05;369,31;369,31;369,31;369,31;369,31;369,31;369,31;369,31;369,31;369,31;369,31;369,31;369,31;369,31;369,31;369,31;369,31
17/12/2018;05 - 06;388,42;388,42;388,42;388,42;388,42;388,42;388,42;388,42;388,42;388,42;388,42;388,42;388,42;388,42;388,42;388,42;388,42
17/12/2018;06 - 07;426,94;422,91;422,91;422,91;452,99;422,91;428,51;452,99;422,91;422,91;422,91;419,55;419,55;419,55;422,91;452,99;452,99
17/12/2018;07 - 08;524,14;470,54;470,54;564,38;564,38;564,38;565,94;616,41;564,38;564,38;564,38;470,54;470,54;470,54;564,38;564,38;564,38
17/12/2018;08 - 09;577,59;516,15;516,15;604,84;604,84;604,84;604,84;624,85;604,84;604,84;604,84;516,15;516,15;516,15;604,84;604,84;604,84
17/12/2018;09 - 10;580,95;568,18;568,18;597,52;597,52;597,52;597,52;625,29;597,52;597,52;597,52;568,18;568,18;568,18;597,52;597,52;597,52
17/12/2018;10 - 11;572,14;513,09;513,09;572,51;572,51;572,51;572,51;612,15;572,51;572,51;572,51;513,09;513,09;513,09;572,51;572,51;572,51
17/12/2018;11 - 12;577,52;580,28;580,28;580,28;580,28;580,28;580,28;604,39;580,28;580,28;580,28;580,28;580,28;580,28;580,28;580,28;580,28
17/12/2018;12 - 13;571,99;571,02;571,02;571,02;571,02;571,02;571,02;589,91;571,02;571,02;571,02;571,02;571,02;571,02;571,02;571,02;571,02
17/12/2018;13 - 14;571,99;571,02;571,02;571,02;571,02;571,02;571,02;589,83;571,02;571,02;571,02;571,02;571,02;571,02;571,02;571,02;571,02
17/12/2018;14 - 15;575,87;572,96;572,96;572,96;572,96;572,96;572,96;589,98;572,96;572,96;572,96;572,96;572,96;572,96;572,96;572,96;572,96
17/12/2018;15 - 16;577,29;588,34;588,34;588,34;588,34;588,34;588,34;589,61;588,34;588,34;588,34;588,34;588,34;588,34;588,34;588,34;588,34
17/12/2018;16 - 17;577,59;529,07;529,07;590,13;590,13;590,13;590,13;590,13;590,13;590,13;590,13;529,07;529,07;529,07;590,13;590,13;590,13
17/12/2018;17 - 18;577,37;486,36;486,36;603,94;603,94;603,94;603,94;603,94;603,94;603,94;603,94;486,36;486,36;486,36;603,94;603,94;603,94
17/12/2018;18 - 19;572,36;434,63;434,63;588,12;588,12;588,12;588,12;607,53;588,12;588,12;588,12;434,63;434,63;434,63;588,12;588,12;588,12
17/12/2018;19 - 20;518,84;446,28;446,28;523,69;523,69;523,69;523,69;589,76;523,69;523,69;523,69;446,28;446,28;446,28;523,69;523,69;523,69
17/12/2018;20 - 21;421,94;422,24;422,24;422,24;422,24;422,24;422,24;560,2;422,24;422,24;422,24;422,24;422,24;422,24;422,24;422,24;422,24
17/12/2018;21 - 22;411,64;409,55;409,55;409,55;409,55;409,55;412,68;497,19;409,55;409,55;409,55;409,55;409,55;409,55;409,55;409,55;409,55
17/12/2018;22 - 23;399,84;399,99;399,99;399,99;399,99;399,99;399,99;433,88;399,99;399,99;399,99;399,99;399,99;399,99;399,99;399,99;399,99
17/12/2018;23 - 00;391,85;391,93;391,93;391,93;391,93;391,93;391,93;391,93;391,93;391,93;391,93;391,93;391,93;391,93;391,93;391,93;391,93
18/12/2018;00 - 01;390,66;390,66;390,66;390,66;390,66;390,66;381,93;390,66;390,66;390,66;390,66;390,66;390,66;390,66;390,66;390,66;390,66
18/12/2018;01 - 02;380,88;380,88;380,88;380,88;380,88;380,88;380,88;380,88;380,88;380,88;380,88;380,88;380,88;380,88;380,88;380,88;380,88
18/12/2018;02 - 03;375,06;375,06;375,06;375,06;375,06;375,06;372;372;375,06;375,06;375,06;375,06;375,06;375,06;375,06;375,06;375,06
18/12/2018;03 - 04;368,94;368,94;368,94;368,94;368,94;368,94;365,28;365,28;368,94;368,94;368,94;368,94;368,94;368,94;368,94;368,94;368,94
18/12/2018;04 - 05;374,61;374,69;374,69;374,69;374,69;374,69;365,8;365,8;374,69;374,69;374,69;374,69;374,69;374,69;374,69;374,69;374,69
18/12/2018;05 - 06;394,85;394,99;394,99;394,99;394,99;394,99;380,96;380,96;394,99;394,99;394,99;394,99;394,99;394,99;394,99;394,99;394,99
18/12/2018;06 - 07;421,5;416,2;416,2;416,2;426,57;476,44;439,04;439,04;416,2;416,2;416,2;416,2;416,2;416,2;476,44;476,44;476,44
18/12/2018;07 - 08;531,91;531,69;531,69;531,69;531,69;531,69;531,76;531,76;531,69;531,69;531,69;531,69;531,69;531,69;531,69;531,69;531,69
18/12/2018;08 - 09;557,59;557,14;557,14;557,14;557,14;557,14;557,14;557,14;557,14;557,14;557,14;557,14;557,14;557,14;557,14;557,14;557,14
18/12/2018;09 - 10;537,96;537,81;537,81;537,81;537,81;537,81;537,81;537,81;537,81;537,81;537,81;537,81;537,81;537,81;537,81;537,81;537,81
18/12/2018;10 - 11;520,49;520,19;520,19;520,19;520,19;520,19;520,19;520,19;520,19;520,19;520,19;520,19;520,19;520,19;520,19;520,19;520,19
18/12/2018;11 - 12;504,89;504,89;504,89;504,89;504,89;504,89;504,89;511,9;504,89;504,89;504,89;504,89;504,89;504,89;504,89;504,89;504,89
18/12/2018;12 - 13;492,12;493,61;493,61;493,61;493,61;493,61;493,61;493,61;477,86;477,86;477,86;493,61;493,61;493,61;493,61;493,61;493,61
18/12/2018;13 - 14;493,31;495,93;495,93;495,93;495,93;495,93;495,93;495,93;480,1;480,1;480,1;495,93;495,93;495,93;495,93;495,93;495,93
18/12/2018;14 - 15;508,02;499,21;499,21;499,21;499,21;523,85;499,21;499,21;499,21;499,21;499,21;499,21;499,21;499,21;523,85;523,85;523,85
18/12/2018;15 - 16;522,13;493,84;493,84;493,84;493,84;537,96;493,84;493,84;493,84;493,84;493,84;493,84;493,84;493,84;537,96;537,96;537,96
18/12/2018;16 - 17;505,26;491,97;491,97;491,97;491,97;522,65;491,97;491,97;491,97;491,97;491,97;491,97;491,97;491,97;522,65;522,65;552,74
18/12/2018;17 - 18;492,42;461,73;461,73;501,23;501,23;523,25;501,23;501,23;501,23;501,23;501,23;461,73;461,73;461,73;523,25;523,25;523,25
18/12/2018;18 - 19;431,95;421,65;421,65;421,65;455,76;524,07;455,76;455,76;421,65;421,65;421,65;421,65;421,65;421,65;524,07;524,07;524,07
18/12/2018;19 - 20;411,49;411,12;411,12;411,12;411,12;411,12;411,12;411,12;411,12;411,12;411,12;411,12;411,12;411,12;411,12;411,12;411,12
18/12/2018;20 - 21;399,7;399,62;399,62;399,62;399,62;399,62;399,62;399,62;399,62;399,62;399,62;399,62;399,62;399,62;399,62;399,62;399,62
18/12/2018;21 - 22;392,31;392,38;392,38;392,38;392,38;392,38;375,21;392,38;392,38;392,38;392,38;392,38;392,38;392,38;392,38;392,38;392,38
18/12/2018;22 - 23;378,27;378,35;378,35;378,35;378,35;378,35;361,47;378,35;378,35;378,35;378,35;378,35;378,35;378,35;378,35;378,35;378,35
18/12/2018;23 - 00;363,49;364,46;364,46;364,46;364,46;364,46;327,06;327,06;364,46;364,46;364,46;364,46;364,46;364,46;364,46;364,46;364,46
19/12/2018;00 - 01;369,98;371,03;371,03;371,03;371,03;371,03;298,82;298,82;371,03;371,03;371,03;371,03;371,03;371,03;371,03;371,03;371,03
19/12/2018;01 - 02;364,68;366,69;366,69;366,69;366,69;366,69;283,51;283,51;366,69;366,69;366,69;366,69;366,69;366,69;366,69;366,69;366,69
19/12/2018;02 - 03;359,75;361,92;361,92;361,92;361,92;361,92;276,5;276,5;361,92;361,92;361,92;361,92;361,92;361,92;361,92;361,92;361,92
19/12/2018;03 - 04;357,06;359,15;359,15;359,15;359,15;359,15;262,38;262,38;359,15;359,15;359,15;359,15;359,15;359,15;359,15;359,15;359,15
19/12/2018;04 - 05;363,26;365,43;365,43;365,43;365,43;365,43;298;298;365,43;365,43;365,43;365,43;365,43;365,43;365,43;365,43;365,43
19/12/2018;05 - 06;377,82;378,49;378,49;378,49;378,49;378,49;316,67;316,67;378,49;378,49;378,49;378,49;378,49;378,49;378,49;378,49;378,49
19/12/2018;06 - 07;389,32;387,23;387,23;387,23;387,23;456,07;353,18;387,23;387,23;387,23;387,23;387,23;387,23;387,23;456,07;456,07;456,07
19/12/2018;07 - 08;405,07;402,16;402,16;402,16;402,16;500,28;391,63;402,16;402,16;402,16;402,16;402,16;402,16;402,16;500,28;500,28;500,28
19/12/2018;08 - 09;415,83;410,45;410,45;410,45;410,45;482,73;420,9;410,45;410,45;410,45;410,45;410,45;410,45;410,45;482,73;509,68;509,68
19/12/2018;09 - 10;412,69;410,3;410,3;410,3;410,3;485,49;410,3;410,3;410,3;410,3;410,3;410,3;410,3;410,3;485,49;528,72;528,72
19/12/2018;10 - 11;410,9;410,75;410,75;410,75;410,75;420,75;410,75;410,75;410,75;410,75;410,75;410,75;410,75;410,75;420,75;516,4;516,4
19/12/2018;11 - 12;413,06;412,84;412,84;412,84;412,84;423,22;412,84;412,84;412,84;412,84;412,84;412,84;412,84;412,84;423,22;491,99;491,99
19/12/2018;12 - 13;415,98;412,99;412,99;412,99;412,99;499,98;412,99;412,99;412,99;412,99;412,99;412,99;412,99;412,99;499,98;499,98;499,98
19/12/2018;13 - 14;415,75;411,57;411,57;411,57;411,57;507,52;411,57;411,57;411,57;411,57;411,57;411,57;411,57;411,57;507,52;507,52;507,52
19/12/2018;14 - 15;416,2;411,42;411,42;411,42;411,42;494,82;411,42;411,42;411,42;411,42;411,42;411,42;411,42;411,42;494,82;494,82;494,82
19/12/2018;15 - 16;420,46;417,62;417,62;417,62;417,62;500,05;417,62;417,62;417,62;417,62;417,62;417,62;417,62;417,62;500,05;500,05;500,05
19/12/2018;16 - 17;427,03;422,47;422,47;422,47;422,47;513,87;422,47;422,47;422,47;422,47;422,47;422,47;422,47;422,47;513,87;513,87;513,87
19/12/2018;17 - 18;423,44;420,98;420,98;420,98;420,98;508,94;420,98;420,98;420,98;420,98;420,98;420,98;420,98;420,98;508,94;508,94;508,94
19/12/2018;18 - 19;420,16;415,68;415,68;415,68;415,68;489;415,68;415,68;415,68;415,68;415,68;415,68;415,68;415,68;489;489;489
19/12/2018;19 - 20;412,17;411,79;411,79;411,79;411,79;411,79;411,79;411,79;411,79;411,79;411,79;411,79;411,79;411,79;411,79;478,4;478,4
19/12/2018;20 - 21;405,75;405,52;405,52;405,52;405,52;405,52;405,52;405,52;405,52;405,52;405,52;405,52;405,52;405,52;405,52;405,52;405,52
19/12/2018;21 - 22;397,38;396,71;396,71;396,71;396,71;396,71;396,71;396,71;396,71;396,71;396,71;396,71;396,71;396,71;396,71;396,71;396,71
19/12/2018;22 - 23;385,81;385,51;385,51;385,51;385,51;385,51;385,51;385,51;385,51;385,51;385,51;385,51;385,51;385,51;385,51;385,51;385,51
19/12/2018;23 - 00;374,24;373,94;373,94;373,94;373,94;373,94;373,94;373,94;373,94;373,94;373,94;373,94;373,94;373,94;373,94;373,94;373,94
20/12/2018;00 - 01;361,05;355,6;355,6;355,6;355,6;355,6;355,6;355,6;367,92;367,92;367,92;355,6;355,6;355,6;355,6;355,6;355,6
20/12/2018;01 - 02;359,03;359,78;359,78;359,78;359,78;359,78;359,78;359,78;359,78;359,78;359,78;359,78;359,78;359,78;359,78;359,78;359,78
20/12/2018;02 - 03;360,75;361,05;361,05;361,05;361,05;361,05;361,05;361,05;361,05;361,05;361,05;361,05;361,05;361,05;361,05;361,05;361,05
20/12/2018;03 - 04;353,66;354,7;354,7;354,7;354,7;354,7;354,7;354,7;354,7;354,7;354,7;354,7;354,7;354,7;354,7;354,7;354,7
20/12/2018;04 - 05;357,99;358,66;358,66;358,66;358,66;358,66;356,34;358,66;358,66;358,66;358,66;358,66;358,66;358,66;358,66;358,66;358,66
20/12/2018;05 - 06;378;378,9;378,9;378,9;378,9;383,53;352,39;378,9;378,9;378,9;378,9;378,9;378,9;378,9;383,53;383,53;378,9
20/12/2018;06 - 07;406,08;403,16;403,16;403,16;403,16;464,55;406;403,16;403,16;403,16;403,16;403,16;403,16;403,16;464,55;464,55;464,55
20/12/2018;07 - 08;431,91;420,34;420,34;424,9;495,01;499,05;450,88;495,01;424,9;424,9;424,9;420,34;420,34;420,34;499,05;499,05;499,05
20/12/2018;08 - 09;437,81;409,29;409,29;430,79;508,01;508,01;430,79;508,01;430,79;430,79;430,79;409,29;409,29;409,29;508,01;508,01;508,01
20/12/2018;09 - 10;429,6;408,24;408,24;425,49;510,77;510,77;425,49;510,77;425,49;425,49;425,49;408,24;408,24;408,24;510,77;510,77;510,77
20/12/2018;10 - 11;421,53;412,72;412,72;423,25;497,33;447,67;423,25;497,33;423,25;423,25;423,25;412,72;412,72;412,72;447,67;497,33;497,33
20/12/2018;11 - 12;420,49;410,56;410,56;421,09;496,81;447,67;421,09;496,81;421,09;421,09;421,09;410,56;410,56;410,56;447,67;496,81;496,81
20/12/2018;12 - 13;428,55;421,68;421,68;423,03;483,89;499,27;423,03;483,89;423,03;423,03;423,03;421,68;421,68;421,68;499,27;499,27;499,27
20/12/2018;13 - 14;427,21;413,84;413,84;422,06;483,81;499,49;422,06;483,81;422,06;422,06;422,06;413,84;413,84;413,84;499,49;499,49;499,49
20/12/2018;14 - 15;429,52;412,2;412,2;421,61;478,44;513,09;421,61;478,44;421,61;421,61;421,61;412,2;412,2;412,2;513,09;513,09;513,09
20/12/2018;15 - 16;431,69;413,77;413,77;423,1;480,38;527,12;423,1;480,38;423,1;423,1;423,1;413,77;413,77;413,77;527,12;527,12;527,12
20/12/2018;16 - 17;432,21;409,74;409,74;426,31;453,87;515,4;426,31;453,87;426,31;426,31;426,31;409,74;409,74;409,74;515,4;515,4;515,4
20/12/2018;17 - 18;427,14;406,82;406,82;420,86;432,89;515,47;432,89;432,89;420,86;420,86;420,86;406,82;406,82;406,82;515,47;515,47;515,47
20/12/2018;18 - 19;415,93;406;406;409,51;431,09;504,12;431,09;431,09;409,51;409,51;409,51;406;406;406;504,12;504,12;504,12
20/12/2018;19 - 20;405,55;403,61;403,61;403,61;416,31;447,89;416,31;416,31;403,61;403,61;403,61;403,61;403,61;403,61;447,89;498,82;498,82
20/12/2018;20 - 21;390,17;390,1;390,1;390,1;390,1;390,1;370,38;390,1;390,1;390,1;390,1;390,1;390,1;390,1;390,1;390,1;390,1
20/12/2018;21 - 22;383;383,3;383,3;383,3;383,3;383,3;356,87;383,3;383,3;383,3;383,3;383,3;383,3;383,3;383,3;383,3;383,3
20/12/2018;22 - 23;373,37;373,37;373,37;373,37;373,37;373,37;373,37;373,37;373,37;373,37;373,37;373,37;373,37;373,37;373,37;373,37;373,37
20/12/2018;23 - 00;359,33;359,33;359,33;359,33;359,33;359,33;359,33;359,33;359,33;359,33;359,33;359,33;359,33;359,33;359,33;359,33;359,33
21/12/2018;00 - 01;352,52;352,97;352,97;352,97;352,97;352,97;352,97;352,97;352,97;352,97;352,97;352,97;352,97;352,97;352,97;352,97;352,97
21/12/2018;01 - 02;346,62;347,37;347,37;347,37;347,37;347,37;347,37;347,37;347,37;347,37;347,37;347,37;347,37;347,37;347,37;347,37;347,37
21/12/2018;02 - 03;343,49;341,47;341,47;341,47;341,47;341,47;341,47;341,47;344,38;344,38;344,38;344,38;344,38;344,38;341,47;341,47;341,47
21/12/2018;03 - 04;344,38;344,61;344,61;344,61;344,61;344,61;344,61;344,61;344,61;344,61;344,61;344,61;344,61;344,61;344,61;344,61;344,61
21/12/2018;04 - 05;347,15;347,89;347,89;347,89;347,89;347,89;335,5;335,5;347,89;347,89;347,89;347,89;347,89;347,89;347,89;347,89;347,89
21/12/2018;05 - 06;373,13;374,92;374,92;374,92;374,92;374,92;319,59;374,92;374,92;374,92;374,92;374,92;374,92;374,92;374,92;374,92;374,92
21/12/2018;06 - 07;393,74;392,92;392,92;392,92;392,92;429,28;355,06;392,92;392,92;392,92;392,92;392,92;392,92;392,92;429,28;429,28;429,28
21/12/2018;07 - 08;415,54;410,17;410,17;410,17;468,71;492,75;468,71;468,71;410,17;410,17;410,17;410,17;410,17;410,17;492,75;492,75;492,75
21/12/2018;08 - 09;425,92;416,59;416,59;421,97;469,01;492,83;469,01;469,01;421,97;421,97;421,97;416,59;416,59;416,59;492,83;492,83;492,83
21/12/2018;09 - 10;426,6;416,81;416,81;424,95;424,95;497,83;424,95;424,95;424,95;424,95;424,95;416,81;416,81;416,81;497,83;497,83;497,83
21/12/2018;10 - 11;425,48;419,05;419,05;427,57;433,99;427,57;427,57;433,99;427,57;427,57;427,57;419,05;419,05;419,05;502,61;502,61;502,61
21/12/2018;11 - 12;418,46;415,62;415,62;419,73;419,73;419,73;419,73;419,73;419,73;419,73;419,73;415,62;415,62;415,62;495,59;495,59;495,59
21/12/2018;12 - 13;419,8;414,5;414,5;418,08;418,08;494,32;418,08;418,08;418,08;418,08;418,08;414,5;414,5;414,5;494,32;494,32;494,32
21/12/2018;13 - 14;416,51;414,05;414,05;414,05;420,7;492,9;420,7;420,7;414,05;414,05;414,05;414,05;414,05;414,05;492,9;492,9;492,9
21/12/2018;14 - 15;407,7;405,76;405,76;405,76;405,76;493,2;405,76;405,76;405,76;405,76;405,76;405,76;405,76;405,76;493,2;493,2;493,2
21/12/2018;15 - 16;404,04;400,98;400,98;400,98;400,98;500,52;394,26;400,98;400,98;400,98;400,98;400,98;400,98;400,98;500,52;500,52;500,52
21/12/2018;16 - 17;405,09;402,78;402,78;402,78;402,78;498,2;402,78;402,78;402,78;402,78;402,78;402,78;402,78;402,78;498,2;498,2;498,2
21/12/2018;17 - 18;408,38;406,36;406,36;406,36;406,36;493,13;406,36;406,36;406,36;406,36;406,36;406,36;406,36;406,36;493,13;493,13;493,13
21/12/2018;18 - 19;404,79;402,55;402,55;402,55;402,55;478,94;402,55;402,55;402,55;402,55;402,55;402,55;402,55;402,55;478,94;478,94;478,94
21/12/2018;19 - 20;394,19;393,96;393,96;393,96;393,96;393,96;393,96;393,96;393,96;393,96;393,96;393,96;393,96;393,96;393,96;444,37;444,37
21/12/2018;20 - 21;388,66;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51
21/12/2018;21 - 22;384,03;384,03;384,03;384,03;384,03;384,03;384,03;384,03;384,03;384,03;384,03;384,03;384,03;384,03;384,03;384,03;384,03
21/12/2018;22 - 23;373,88;373,88;373,88;373,88;373,88;373,88;373,88;373,88;373,88;373,88;373,88;373,88;373,88;373,88;373,88;373,88;373,88
21/12/2018;23 - 00;365,96;365,96;365,96;365,96;365,96;365,96;365,96;365,96;365,96;365,96;365,96;365,96;365,96;365,96;365,96;365,96;365,96
22/12/2018;00 - 01;361,3;345,85;345,85;345,85;345,85;345,85;345,85;345,85;372,5;372,5;372,5;361,15;361,15;361,15;345,85;345,85;344,13
22/12/2018;01 - 02;356,3;339,8;339,8;339,8;339,8;339,8;339,8;339,8;361,6;361,6;361,6;359,59;359,59;359,59;339,8;339,8;334,28
22/12/2018;02 - 03;352,64;338,46;338,46;338,46;338,46;338,46;338,46;338,46;358,99;358,99;358,99;358,99;358,99;358,99;338,46;338,46;333,6
22/12/2018;03 - 04;347,94;338,23;338,23;338,23;338,23;338,23;338,23;338,23;355,11;355,11;355,11;355,11;355,11;355,11;338,23;338,23;333,53
22/12/2018;04 - 05;350,48;347,49;347,49;347,49;347,49;347,49;347,49;347,49;354,21;354,21;354,21;354,21;354,21;354,21;347,49;347,49;343,76
