datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;FRE
11/10/2015;22 - 23;155,71;155,71;155,71;155,71;155,71;155,71;155,71;155,71;155,71;155,71;155,71;155,71;155,71;155,71;155,71;261,51;261,51;155,71
11/10/2015;23 - 00;149,44;149,52;149,52;149,52;149,52;149,52;149,52;149,52;149,52;149,52;149,52;149,52;149,52;149,52;149,52;253,82;253,82;149,52
12/10/2015;00 - 01;150,79;150,79;150,79;150,79;150,79;150,79;150,79;150,79;150,79;150,79;150,79;150,79;150,79;150,79;150,79;187,27;187,27;150,79
12/10/2015;01 - 02;146,24;146,24;146,24;146,24;146,24;146,24;146,24;146,24;146,24;146,24;146,24;146,24;146,24;146,24;146,24;186,9;186,9;146,24
12/10/2015;02 - 03;147,58;147,58;147,58;147,58;147,58;147,58;147,58;147,58;147,58;147,58;147,58;147,58;147,58;147,58;147,58;186,53;186,53;147,58
12/10/2015;03 - 04;145,27;145,27;145,27;145,27;145,27;145,27;145,27;145,27;145,27;145,27;145,27;145,27;145,27;145,27;145,27;187,05;187,05;145,27
12/10/2015;04 - 05;146,91;146,91;146,91;146,91;146,91;146,91;146,53;146,91;146,91;146,91;146,91;146,91;146,91;146,91;146,91;261,36;261,36;
12/10/2015;05 - 06;157,35;154,22;154,22;154,22;154,22;267,63;154,52;154,22;154,22;154,22;154,22;154,22;154,22;154,22;267,63;357,9;357,9;
12/10/2015;06 - 07;167,87;162,28;162,28;162,28;162,28;399,31;162,28;162,28;162,28;162,28;162,28;162,28;162,28;158,77;399,31;428,93;428,93;
12/10/2015;07 - 08;184,59;185,03;185,03;185,03;185,03;448,26;185,03;185,03;176,23;176,23;176,23;185,03;185,03;160,64;448,26;634,41;634,41;
12/10/2015;08 - 09;207,27;236,07;236,07;236,07;273,74;578,75;236,07;273,74;178,39;178,39;178,39;236,07;236,07;161,46;578,75;795,94;795,94;
12/10/2015;09 - 10;202,86;238,53;238,53;238,53;238,53;377,38;238,53;238,53;178,54;178,54;178,54;238,53;238,53;161,38;377,38;795,49;795,49;
12/10/2015;10 - 11;188,54;221,74;221,74;221,74;221,74;335,52;221,74;221,74;177,5;177,5;177,5;221,74;221,74;161,16;335,52;795,86;795,86;
12/10/2015;11 - 12;185,33;204,28;204,28;204,28;204,28;324,85;204,28;204,28;175,71;175,71;175,71;204,28;204,28;162,2;324,85;795,79;795,79;
12/10/2015;12 - 13;180,33;188,91;188,91;188,91;192,27;277,1;188,91;192,27;173,32;173,32;173,32;188,91;188,91;161,46;277,1;796,09;796,09;
12/10/2015;13 - 14;179,06;185,63;185,63;185,63;191,9;267,33;189,06;191,9;172,95;172,95;172,95;185,63;185,63;162,05;267,33;634,48;634,48;
12/10/2015;14 - 15;177,72;184,59;184,59;184,59;192,72;261,06;192,72;192,72;170,93;170,93;170,93;184,59;184,59;161,75;261,06;634,33;634,33;
12/10/2015;15 - 16;177,57;184,88;184,88;184,88;190,7;260,54;190,7;190,7;170,71;170,71;170,71;184,88;184,88;161,53;260,54;485,56;485,56;
12/10/2015;16 - 17;176,97;178,69;178,69;178,69;190,03;257,03;190,03;190,03;171,3;171,3;171,3;178,69;178,69;161,23;257,03;485,34;485,34;
12/10/2015;17 - 18;180,78;189,58;189,58;189,58;271,66;267,33;189,58;271,66;171,45;171,45;171,45;189,58;189,58;161,31;267,33;634,86;634,86;
12/10/2015;18 - 19;190,4;320,75;320,75;320,75;323,66;795,86;320,75;323,66;172,87;172,87;172,87;320,75;320,75;161,9;795,86;795,86;795,86;
12/10/2015;19 - 20;185,93;200,48;200,48;200,48;321,79;484,37;200,48;321,79;173,02;173,02;173,02;200,48;200,48;162,35;484,37;795,79;795,79;
12/10/2015;20 - 21;173,39;171,16;171,16;171,16;171,16;234,72;171,16;171,16;171,16;171,16;171,16;171,16;171,16;162,2;256,73;634,86;634,86;
12/10/2015;21 - 22;163,69;163,47;163,47;163,47;163,47;192,12;163,47;163,47;163,47;163,47;163,47;163,47;163,47;161,53;210,18;428,63;428,63;192,12
12/10/2015;22 - 23;160,56;160,56;160,56;160,56;160,56;160,56;160,56;160,56;160,56;160,56;160,56;160,56;160,56;159,67;160,56;268,67;268,67;160,56
12/10/2015;23 - 00;155,41;155,49;155,49;155,49;155,49;155,49;155,49;155,49;155,49;155,49;155,49;155,49;155,49;155,49;155,49;223,76;223,76;155,49
13/10/2015;00 - 01;154,42;154,27;154,27;154,27;154,27;154,27;154,27;154,27;154,27;154,27;154,27;154,27;154,27;154,27;154,27;186,72;186,72;154,27
13/10/2015;01 - 02;151,96;151,81;151,81;151,81;151,81;151,81;151,81;151,81;151,81;151,81;151,81;151,81;151,81;151,81;151,81;164,49;164,49;151,81
